Entity,Code,Day,people_vaccinated_per_hundred
Saint Helena,SHN,2021-02-03,1.76
Saint Helena,SHN,2021-03-15,51.18
Saint Kitts and Nevis,KNA,2021-02-22,0
Saint Kitts and Nevis,KNA,2021-03-16,12.98
Saint Kitts and Nevis,KNA,2021-03-19,14.25
Saint Kitts and Nevis,KNA,2021-03-27,16.12
Saint Lucia,LCA,2021-02-16,0
Saint Lucia,LCA,2021-03-04,1.14
Saint Lucia,LCA,2021-03-12,9.47
Saint Lucia,LCA,2021-03-19,11.03
San Marino,SMR,2021-02-27,0.1
San Marino,SMR,2021-03-01,0.81
San Marino,SMR,2021-03-02,1.71
San Marino,SMR,2021-03-03,2.6
San Marino,SMR,2021-03-04,4.08
San Marino,SMR,2021-03-05,5.54
San Marino,SMR,2021-03-06,6.89
San Marino,SMR,2021-03-08,7.96
San Marino,SMR,2021-03-09,9.03
San Marino,SMR,2021-03-10,10.81
San Marino,SMR,2021-03-11,12.62
San Marino,SMR,2021-03-12,14.16
San Marino,SMR,2021-03-13,14.24
San Marino,SMR,2021-03-14,15.12
San Marino,SMR,2021-03-15,16
San Marino,SMR,2021-03-16,17.94
San Marino,SMR,2021-03-17,19.85
San Marino,SMR,2021-03-18,21.51
San Marino,SMR,2021-03-19,23.24
San Marino,SMR,2021-03-22,24.44
San Marino,SMR,2021-03-23,25.28
San Marino,SMR,2021-03-24,25.36
San Marino,SMR,2021-03-26,25.44
San Marino,SMR,2021-03-30,25.87
San Marino,SMR,2021-03-31,25.98
San Marino,SMR,2021-04-02,26.02
San Marino,SMR,2021-04-03,26.02
San Marino,SMR,2021-04-06,26.04
San Marino,SMR,2021-04-07,26.15
San Marino,SMR,2021-04-08,26.58
San Marino,SMR,2021-04-09,27.07
Sao Tome and Principe,STP,2021-03-15,0
Sao Tome and Principe,STP,2021-03-22,1.81
Sao Tome and Principe,STP,2021-03-29,4.44
Scotland,,2020-12-13,0.35
Scotland,,2020-12-20,1.1
Scotland,,2020-12-27,1.74
Scotland,,2021-01-03,2.13
Scotland,,2021-01-10,2.99
Scotland,,2021-01-11,3.22
Scotland,,2021-01-12,3.51
Scotland,,2021-01-13,3.81
Scotland,,2021-01-14,4.12
Scotland,,2021-01-15,4.43
Scotland,,2021-01-16,4.76
Scotland,,2021-01-17,4.85
Scotland,,2021-01-18,5.21
Scotland,,2021-01-19,5.67
Scotland,,2021-01-20,6.13
Scotland,,2021-01-21,6.56
Scotland,,2021-01-22,6.97
Scotland,,2021-01-23,7.4
Scotland,,2021-01-24,7.6
Scotland,,2021-01-25,8.02
Scotland,,2021-01-26,8.46
Scotland,,2021-01-27,9
Scotland,,2021-01-28,9.44
Scotland,,2021-01-29,9.95
Scotland,,2021-01-30,10.36
Scotland,,2021-01-31,10.54
Scotland,,2021-02-01,11.18
Scotland,,2021-02-02,11.88
Scotland,,2021-02-03,12.71
Scotland,,2021-02-04,13.59
Scotland,,2021-02-05,14.39
Scotland,,2021-02-06,15.36
Scotland,,2021-02-07,15.87
Scotland,,2021-02-08,16.99
Scotland,,2021-02-09,18.04
Scotland,,2021-02-10,19.2
Scotland,,2021-02-11,20.38
Scotland,,2021-02-12,21.48
Scotland,,2021-02-13,22.4
Scotland,,2021-02-14,22.97
Scotland,,2021-02-15,23.58
Scotland,,2021-02-16,24.16
Scotland,,2021-02-17,24.8
Scotland,,2021-02-18,25.37
Scotland,,2021-02-19,25.86
Scotland,,2021-02-20,26.21
Scotland,,2021-02-21,26.46
Scotland,,2021-02-22,26.82
Scotland,,2021-02-23,27.24
Scotland,,2021-02-24,27.75
Scotland,,2021-02-25,28.24
Scotland,,2021-02-26,28.74
Scotland,,2021-02-27,29.17
Scotland,,2021-02-28,29.5
Scotland,,2021-03-01,29.92
Scotland,,2021-03-02,30.42
Scotland,,2021-03-03,30.91
Scotland,,2021-03-04,31.44
Scotland,,2021-03-05,31.92
Scotland,,2021-03-06,32.21
Scotland,,2021-03-07,32.48
Scotland,,2021-03-08,32.75
Scotland,,2021-03-09,33.11
Scotland,,2021-03-10,33.42
Scotland,,2021-03-11,33.76
Scotland,,2021-03-12,34.18
Scotland,,2021-03-13,34.57
Scotland,,2021-03-14,34.94
Scotland,,2021-03-15,35.57
Scotland,,2021-03-16,36.28
Scotland,,2021-03-17,37.03
Scotland,,2021-03-18,37.82
Scotland,,2021-03-19,38.64
Scotland,,2021-03-20,39.26
Scotland,,2021-03-21,39.95
Scotland,,2021-03-22,40.54
Scotland,,2021-03-23,41.18
Scotland,,2021-03-24,41.84
Scotland,,2021-03-25,42.52
Scotland,,2021-03-26,43.18
Scotland,,2021-03-27,43.68
Scotland,,2021-03-28,44.12
Scotland,,2021-03-29,44.62
Scotland,,2021-03-30,45.13
Scotland,,2021-03-31,45.64
Scotland,,2021-04-01,46.05
Scotland,,2021-04-02,46.42
Scotland,,2021-04-03,46.75
Scotland,,2021-04-04,46.95
Scotland,,2021-04-05,47.18
Scotland,,2021-04-06,47.48
Scotland,,2021-04-07,47.75
Scotland,,2021-04-08,48.06
Scotland,,2021-04-09,48.39
Senegal,SEN,2021-02-22,0
Senegal,SEN,2021-02-23,0
Senegal,SEN,2021-02-24,0.02
Senegal,SEN,2021-02-25,0.07
Senegal,SEN,2021-02-26,0.13
Senegal,SEN,2021-02-27,0.15
Senegal,SEN,2021-02-28,0.16
Senegal,SEN,2021-03-01,0.21
Senegal,SEN,2021-03-02,0.24
Senegal,SEN,2021-03-03,0.27
Senegal,SEN,2021-03-04,0.31
Senegal,SEN,2021-03-05,0.37
Senegal,SEN,2021-03-06,0.38
Senegal,SEN,2021-03-07,0.39
Senegal,SEN,2021-03-08,0.4
Senegal,SEN,2021-03-09,0.41
Senegal,SEN,2021-03-10,0.41
Senegal,SEN,2021-03-13,0.78
Senegal,SEN,2021-03-14,0.78
Senegal,SEN,2021-03-15,0.83
Senegal,SEN,2021-03-16,0.86
Senegal,SEN,2021-03-17,0.87
Senegal,SEN,2021-03-18,0.89
Senegal,SEN,2021-03-19,0.9
Senegal,SEN,2021-03-20,0.95
Senegal,SEN,2021-03-21,0.95
Senegal,SEN,2021-03-22,1.01
Senegal,SEN,2021-03-23,1.08
Senegal,SEN,2021-03-24,1.18
Senegal,SEN,2021-03-25,1.26
Senegal,SEN,2021-03-26,1.35
Senegal,SEN,2021-03-27,1.38
Senegal,SEN,2021-03-29,1.4
Senegal,SEN,2021-03-30,1.48
Senegal,SEN,2021-03-31,1.56
Senegal,SEN,2021-04-01,1.64
Senegal,SEN,2021-04-02,1.72
Senegal,SEN,2021-04-03,1.79
Senegal,SEN,2021-04-04,1.81
Senegal,SEN,2021-04-05,1.82
Senegal,SEN,2021-04-06,1.84
Senegal,SEN,2021-04-08,1.95
Senegal,SEN,2021-04-09,2
Senegal,SEN,2021-04-10,2.05
Serbia,SRB,2021-01-08,0.1
Serbia,SRB,2021-01-10,0.14
Serbia,SRB,2021-01-14,0.27
Serbia,SRB,2021-01-20,0.66
Serbia,SRB,2021-01-21,1.25
Serbia,SRB,2021-01-22,1.76
Serbia,SRB,2021-01-23,2.4
Serbia,SRB,2021-01-24,3.2
Serbia,SRB,2021-01-25,3.77
Serbia,SRB,2021-01-26,4.7
Serbia,SRB,2021-01-27,5.32
Serbia,SRB,2021-01-28,5.9
Serbia,SRB,2021-01-29,6.33
Serbia,SRB,2021-01-30,6.43
Serbia,SRB,2021-02-02,7.29
Serbia,SRB,2021-02-03,7.55
Serbia,SRB,2021-02-04,7.74
Serbia,SRB,2021-02-05,7.91
Serbia,SRB,2021-02-07,8
Serbia,SRB,2021-02-10,8.71
Serbia,SRB,2021-02-12,10.44
Serbia,SRB,2021-02-14,11.83
Serbia,SRB,2021-02-23,12.16
Serbia,SRB,2021-02-24,12.59
Serbia,SRB,2021-02-25,12.91
Serbia,SRB,2021-02-26,13.02
Serbia,SRB,2021-02-27,13.54
Serbia,SRB,2021-02-28,13.59
Serbia,SRB,2021-03-01,13.91
Serbia,SRB,2021-03-02,14.27
Serbia,SRB,2021-03-03,14.7
Serbia,SRB,2021-03-04,14.89
Serbia,SRB,2021-03-05,15.07
Serbia,SRB,2021-03-06,15.14
Serbia,SRB,2021-03-07,15.14
Serbia,SRB,2021-03-08,15.89
Serbia,SRB,2021-03-09,16.53
Serbia,SRB,2021-03-10,16.84
Serbia,SRB,2021-03-11,17.06
Serbia,SRB,2021-03-12,17.58
Serbia,SRB,2021-03-13,17.9
Serbia,SRB,2021-03-14,18
Serbia,SRB,2021-03-15,18.36
Serbia,SRB,2021-03-16,18.49
Serbia,SRB,2021-03-17,18.63
Serbia,SRB,2021-03-18,18.89
Serbia,SRB,2021-03-19,19.16
Serbia,SRB,2021-03-20,19.18
Serbia,SRB,2021-03-21,19.22
Serbia,SRB,2021-03-22,19.31
Serbia,SRB,2021-03-23,19.55
Serbia,SRB,2021-03-24,19.66
Serbia,SRB,2021-03-26,20.08
Serbia,SRB,2021-03-28,20.64
Serbia,SRB,2021-03-30,20.79
Serbia,SRB,2021-03-31,21
Serbia,SRB,2021-04-01,21.32
Serbia,SRB,2021-04-02,21.43
Serbia,SRB,2021-04-04,21.7
Serbia,SRB,2021-04-05,21.76
Serbia,SRB,2021-04-06,22.11
Serbia,SRB,2021-04-07,22.82
Serbia,SRB,2021-04-09,24.65
Serbia,SRB,2021-04-10,25.23
Seychelles,SYC,2021-01-09,0
Seychelles,SYC,2021-01-13,2.03
Seychelles,SYC,2021-01-15,4.07
Seychelles,SYC,2021-01-16,7.12
Seychelles,SYC,2021-01-19,11.16
Seychelles,SYC,2021-01-20,13.39
Seychelles,SYC,2021-01-22,17.18
Seychelles,SYC,2021-01-23,18.66
Seychelles,SYC,2021-01-25,20.22
Seychelles,SYC,2021-01-26,23.1
Seychelles,SYC,2021-01-27,26.02
Seychelles,SYC,2021-01-28,29.26
Seychelles,SYC,2021-01-29,31.38
Seychelles,SYC,2021-02-01,35.67
Seychelles,SYC,2021-02-02,36.9
Seychelles,SYC,2021-02-03,37.71
Seychelles,SYC,2021-02-06,38.22
Seychelles,SYC,2021-02-08,38.35
Seychelles,SYC,2021-02-09,38.36
Seychelles,SYC,2021-02-10,38.36
Seychelles,SYC,2021-02-11,38.59
Seychelles,SYC,2021-02-13,42.5
Seychelles,SYC,2021-02-15,42.51
Seychelles,SYC,2021-02-16,42.52
Seychelles,SYC,2021-02-17,42.55
Seychelles,SYC,2021-02-18,43.34
Seychelles,SYC,2021-02-19,44.19
Seychelles,SYC,2021-02-21,44.72
Seychelles,SYC,2021-02-23,47.98
Seychelles,SYC,2021-02-25,52.45
Seychelles,SYC,2021-02-27,56.83
Seychelles,SYC,2021-03-01,56.84
Seychelles,SYC,2021-03-03,57.21
Seychelles,SYC,2021-03-04,58.06
Seychelles,SYC,2021-03-08,58.88
Seychelles,SYC,2021-03-10,61.46
Seychelles,SYC,2021-03-11,62.1
Seychelles,SYC,2021-03-15,63.11
Seychelles,SYC,2021-03-18,63.51
Seychelles,SYC,2021-03-23,64.17
Seychelles,SYC,2021-03-24,64.2
Seychelles,SYC,2021-03-30,64.76
Seychelles,SYC,2021-04-01,65.21
Seychelles,SYC,2021-04-06,65.6
Sierra Leone,SLE,2021-03-14,0
Sierra Leone,SLE,2021-03-25,0.13
Sierra Leone,SLE,2021-03-30,0.32
Sierra Leone,SLE,2021-03-31,0.4
Singapore,SGP,2021-01-11,0.06
Singapore,SGP,2021-01-12,0.11
Singapore,SGP,2021-01-22,1.03
Singapore,SGP,2021-01-27,1.93
Singapore,SGP,2021-01-31,2.65
Singapore,SGP,2021-02-02,2.99
Singapore,SGP,2021-02-10,4.27
Singapore,SGP,2021-02-18,4.27
Singapore,SGP,2021-03-01,5.43
Singapore,SGP,2021-03-04,5.98
Singapore,SGP,2021-03-07,6.48
Singapore,SGP,2021-03-08,6.71
Singapore,SGP,2021-03-15,9.39
Singapore,SGP,2021-03-22,13.18
Singapore,SGP,2021-03-23,13.66
Singapore,SGP,2021-03-29,16.12
Singapore,SGP,2021-04-03,17.95
Singapore,SGP,2021-04-06,19.34
Slovakia,SVK,2021-01-04,0
Slovakia,SVK,2021-01-05,0.01
Slovakia,SVK,2021-01-06,0.12
Slovakia,SVK,2021-01-07,0.25
Slovakia,SVK,2021-01-08,0.38
Slovakia,SVK,2021-01-09,0.41
Slovakia,SVK,2021-01-10,0.46
Slovakia,SVK,2021-01-11,0.54
Slovakia,SVK,2021-01-12,0.73
Slovakia,SVK,2021-01-13,0.86
Slovakia,SVK,2021-01-14,0.99
Slovakia,SVK,2021-01-15,1.14
Slovakia,SVK,2021-01-16,1.16
Slovakia,SVK,2021-01-17,1.16
Slovakia,SVK,2021-01-18,1.32
Slovakia,SVK,2021-01-19,1.45
Slovakia,SVK,2021-01-20,1.58
Slovakia,SVK,2021-01-21,1.7
Slovakia,SVK,2021-01-22,1.83
Slovakia,SVK,2021-01-23,1.83
Slovakia,SVK,2021-01-24,1.83
Slovakia,SVK,2021-01-25,1.95
Slovakia,SVK,2021-01-26,2.08
Slovakia,SVK,2021-01-27,2.2
Slovakia,SVK,2021-01-28,2.36
Slovakia,SVK,2021-01-29,2.53
Slovakia,SVK,2021-01-30,2.56
Slovakia,SVK,2021-01-31,2.56
Slovakia,SVK,2021-02-01,2.72
Slovakia,SVK,2021-02-02,2.88
Slovakia,SVK,2021-02-03,3.05
Slovakia,SVK,2021-02-04,3.22
Slovakia,SVK,2021-02-05,3.37
Slovakia,SVK,2021-02-06,3.41
Slovakia,SVK,2021-02-07,3.41
Slovakia,SVK,2021-02-08,3.55
Slovakia,SVK,2021-02-09,3.68
Slovakia,SVK,2021-02-10,3.8
Slovakia,SVK,2021-02-11,3.93
Slovakia,SVK,2021-02-12,4.07
Slovakia,SVK,2021-02-13,4.14
Slovakia,SVK,2021-02-14,4.34
Slovakia,SVK,2021-02-15,4.46
Slovakia,SVK,2021-02-16,4.55
Slovakia,SVK,2021-02-17,4.66
Slovakia,SVK,2021-02-18,4.74
Slovakia,SVK,2021-02-19,4.86
Slovakia,SVK,2021-02-20,4.97
Slovakia,SVK,2021-02-21,5.09
Slovakia,SVK,2021-02-22,5.19
Slovakia,SVK,2021-02-23,5.3
Slovakia,SVK,2021-02-24,5.42
Slovakia,SVK,2021-02-25,5.47
Slovakia,SVK,2021-02-26,5.55
Slovakia,SVK,2021-02-27,5.71
Slovakia,SVK,2021-02-28,5.81
Slovakia,SVK,2021-03-01,5.92
Slovakia,SVK,2021-03-02,6.02
Slovakia,SVK,2021-03-03,6.1
Slovakia,SVK,2021-03-04,6.18
Slovakia,SVK,2021-03-05,6.28
Slovakia,SVK,2021-03-06,6.62
Slovakia,SVK,2021-03-07,6.85
Slovakia,SVK,2021-03-08,6.95
Slovakia,SVK,2021-03-09,7.01
Slovakia,SVK,2021-03-10,7.08
Slovakia,SVK,2021-03-11,7.29
Slovakia,SVK,2021-03-12,7.53
Slovakia,SVK,2021-03-13,7.93
Slovakia,SVK,2021-03-14,8.23
Slovakia,SVK,2021-03-15,8.48
Slovakia,SVK,2021-03-16,8.77
Slovakia,SVK,2021-03-17,9.05
Slovakia,SVK,2021-03-18,9.36
Slovakia,SVK,2021-03-19,9.59
Slovakia,SVK,2021-03-20,9.93
Slovakia,SVK,2021-03-21,10.21
Slovakia,SVK,2021-03-22,10.55
Slovakia,SVK,2021-03-23,10.87
Slovakia,SVK,2021-03-24,11.2
Slovakia,SVK,2021-03-25,11.48
Slovakia,SVK,2021-03-26,11.79
Slovakia,SVK,2021-03-27,12.05
Slovakia,SVK,2021-03-28,12.22
Slovakia,SVK,2021-03-29,12.56
Slovakia,SVK,2021-03-30,12.88
Slovakia,SVK,2021-03-31,13.26
Slovakia,SVK,2021-04-01,13.61
Slovakia,SVK,2021-04-02,13.7
Slovakia,SVK,2021-04-03,13.9
Slovakia,SVK,2021-04-04,13.98
Slovakia,SVK,2021-04-05,13.99
Slovakia,SVK,2021-04-06,14.28
Slovakia,SVK,2021-04-07,14.64
Slovakia,SVK,2021-04-08,14.86
Slovakia,SVK,2021-04-09,14.86
Slovakia,SVK,2021-04-10,15.34
Slovenia,SVN,2020-12-27,0.29
Slovenia,SVN,2020-12-28,0.36
Slovenia,SVN,2020-12-29,0.42
Slovenia,SVN,2020-12-30,0.44
Slovenia,SVN,2020-12-31,0.53
Slovenia,SVN,2021-01-01,0.54
Slovenia,SVN,2021-01-02,0.56
Slovenia,SVN,2021-01-03,0.59
Slovenia,SVN,2021-01-04,0.64
Slovenia,SVN,2021-01-05,0.76
Slovenia,SVN,2021-01-06,1.01
Slovenia,SVN,2021-01-07,1.27
Slovenia,SVN,2021-01-08,1.43
Slovenia,SVN,2021-01-09,1.44
Slovenia,SVN,2021-01-10,1.44
Slovenia,SVN,2021-01-11,1.46
Slovenia,SVN,2021-01-12,1.55
Slovenia,SVN,2021-01-13,1.77
Slovenia,SVN,2021-01-14,2.09
Slovenia,SVN,2021-01-15,2.32
Slovenia,SVN,2021-01-16,2.34
Slovenia,SVN,2021-01-17,2.34
Slovenia,SVN,2021-01-18,2.34
Slovenia,SVN,2021-01-19,2.37
Slovenia,SVN,2021-01-20,2.43
Slovenia,SVN,2021-01-21,2.49
Slovenia,SVN,2021-01-22,2.55
Slovenia,SVN,2021-01-23,2.56
Slovenia,SVN,2021-01-24,2.56
Slovenia,SVN,2021-01-25,2.56
Slovenia,SVN,2021-01-26,2.56
Slovenia,SVN,2021-01-27,2.58
Slovenia,SVN,2021-01-28,2.6
Slovenia,SVN,2021-01-29,2.63
Slovenia,SVN,2021-01-30,2.63
Slovenia,SVN,2021-01-31,2.63
Slovenia,SVN,2021-02-01,2.63
Slovenia,SVN,2021-02-02,2.63
Slovenia,SVN,2021-02-03,2.64
Slovenia,SVN,2021-02-04,2.67
Slovenia,SVN,2021-02-05,2.69
Slovenia,SVN,2021-02-06,2.69
Slovenia,SVN,2021-02-07,2.69
Slovenia,SVN,2021-02-08,2.71
Slovenia,SVN,2021-02-09,2.72
Slovenia,SVN,2021-02-10,2.84
Slovenia,SVN,2021-02-11,3.17
Slovenia,SVN,2021-02-12,3.5
Slovenia,SVN,2021-02-13,3.53
Slovenia,SVN,2021-02-14,3.53
Slovenia,SVN,2021-02-15,3.54
Slovenia,SVN,2021-02-16,3.59
Slovenia,SVN,2021-02-17,3.82
Slovenia,SVN,2021-02-18,4.22
Slovenia,SVN,2021-02-19,4.52
Slovenia,SVN,2021-02-20,4.64
Slovenia,SVN,2021-02-21,4.64
Slovenia,SVN,2021-02-22,4.66
Slovenia,SVN,2021-02-23,4.73
Slovenia,SVN,2021-02-24,5.06
Slovenia,SVN,2021-02-25,5.58
Slovenia,SVN,2021-02-26,5.92
Slovenia,SVN,2021-02-27,5.97
Slovenia,SVN,2021-02-28,5.97
Slovenia,SVN,2021-03-01,6.02
Slovenia,SVN,2021-03-02,6.13
Slovenia,SVN,2021-03-03,6.44
Slovenia,SVN,2021-03-04,6.76
Slovenia,SVN,2021-03-05,6.99
Slovenia,SVN,2021-03-06,7.05
Slovenia,SVN,2021-03-07,7.05
Slovenia,SVN,2021-03-08,7.12
Slovenia,SVN,2021-03-09,7.29
Slovenia,SVN,2021-03-10,7.52
Slovenia,SVN,2021-03-11,7.81
Slovenia,SVN,2021-03-12,8.21
Slovenia,SVN,2021-03-13,8.51
Slovenia,SVN,2021-03-14,8.51
Slovenia,SVN,2021-03-15,8.58
Slovenia,SVN,2021-03-16,8.59
Slovenia,SVN,2021-03-17,8.61
Slovenia,SVN,2021-03-18,8.69
Slovenia,SVN,2021-03-19,8.83
Slovenia,SVN,2021-03-20,9.03
Slovenia,SVN,2021-03-21,9.03
Slovenia,SVN,2021-03-22,9.08
Slovenia,SVN,2021-03-23,9.27
Slovenia,SVN,2021-03-24,9.62
Slovenia,SVN,2021-03-25,10.19
Slovenia,SVN,2021-03-26,10.85
Slovenia,SVN,2021-03-27,11.17
Slovenia,SVN,2021-03-28,11.23
Slovenia,SVN,2021-03-29,11.29
Slovenia,SVN,2021-03-30,11.65
Slovenia,SVN,2021-03-31,12.29
Slovenia,SVN,2021-04-01,13.07
Slovenia,SVN,2021-04-02,13.54
Slovenia,SVN,2021-04-03,13.68
Slovenia,SVN,2021-04-04,13.76
Slovenia,SVN,2021-04-05,13.76
Slovenia,SVN,2021-04-06,13.88
Slovenia,SVN,2021-04-07,14.17
Slovenia,SVN,2021-04-08,14.84
Slovenia,SVN,2021-04-09,14.84
Solomon Islands,SLB,2021-03-23,0
Solomon Islands,SLB,2021-03-31,0.29
South Africa,ZAF,2021-02-16,0
South Africa,ZAF,2021-02-18,0
South Africa,ZAF,2021-02-19,0.01
South Africa,ZAF,2021-02-20,0.02
South Africa,ZAF,2021-02-21,0.03
South Africa,ZAF,2021-02-22,0.04
South Africa,ZAF,2021-02-23,0.05
South Africa,ZAF,2021-02-24,0.07
South Africa,ZAF,2021-02-25,0.09
South Africa,ZAF,2021-02-26,0.11
South Africa,ZAF,2021-02-27,0.11
South Africa,ZAF,2021-02-28,0.12
South Africa,ZAF,2021-03-01,0.12
South Africa,ZAF,2021-03-02,0.13
South Africa,ZAF,2021-03-03,0.14
South Africa,ZAF,2021-03-04,0.16
South Africa,ZAF,2021-03-05,0.17
South Africa,ZAF,2021-03-06,0.17
South Africa,ZAF,2021-03-07,0.17
South Africa,ZAF,2021-03-08,0.17
South Africa,ZAF,2021-03-09,0.18
South Africa,ZAF,2021-03-10,0.22
South Africa,ZAF,2021-03-11,0.23
South Africa,ZAF,2021-03-12,0.24
South Africa,ZAF,2021-03-13,0.25
South Africa,ZAF,2021-03-15,0.25
South Africa,ZAF,2021-03-16,0.27
South Africa,ZAF,2021-03-17,0.28
South Africa,ZAF,2021-03-18,0.3
South Africa,ZAF,2021-03-19,0.31
South Africa,ZAF,2021-03-23,0.33
South Africa,ZAF,2021-03-24,0.35
South Africa,ZAF,2021-03-25,0.37
South Africa,ZAF,2021-03-26,0.39
South Africa,ZAF,2021-03-27,0.39
South Africa,ZAF,2021-03-29,0.4
South Africa,ZAF,2021-03-30,0.42
South Africa,ZAF,2021-03-31,0.44
South Africa,ZAF,2021-04-01,0.45
South Africa,ZAF,2021-04-06,0.46
South Africa,ZAF,2021-04-07,0.47
South Africa,ZAF,2021-04-08,0.48
South Africa,ZAF,2021-04-09,0.49
South Africa,ZAF,2021-04-10,0.49
South America,,2020-12-24,0
South America,,2020-12-25,0
South America,,2020-12-26,0
South America,,2020-12-27,0
South America,,2020-12-28,0
South America,,2020-12-29,0
South America,,2020-12-30,0
South America,,2020-12-31,0
South America,,2021-01-01,0
South America,,2021-01-02,0
South America,,2021-01-03,0
South America,,2021-01-04,0
South America,,2021-01-05,0
South America,,2021-01-06,0
South America,,2021-01-07,0
South America,,2021-01-08,0
South America,,2021-01-09,0
South America,,2021-01-10,0
South America,,2021-01-11,0
South America,,2021-01-12,0
South America,,2021-01-13,0
South America,,2021-01-14,0
South America,,2021-01-15,0
South America,,2021-01-16,0
South America,,2021-01-17,0
South America,,2021-01-18,0.01
South America,,2021-01-19,0.01
South America,,2021-01-20,0.08
South America,,2021-01-21,0.1
South America,,2021-01-22,0.13
South America,,2021-01-23,0.2
South America,,2021-01-24,0.21
South America,,2021-01-25,0.24
South America,,2021-01-26,0.27
South America,,2021-01-27,0.34
South America,,2021-01-28,0.41
South America,,2021-01-29,0.46
South America,,2021-01-30,0.53
South America,,2021-01-31,0.55
South America,,2021-02-01,0.57
South America,,2021-02-02,0.61
South America,,2021-02-03,0.71
South America,,2021-02-04,0.88
South America,,2021-02-05,0.92
South America,,2021-02-06,1
South America,,2021-02-07,1.04
South America,,2021-02-08,1.1
South America,,2021-02-09,1.21
South America,,2021-02-10,1.34
South America,,2021-02-11,1.48
South America,,2021-02-12,1.6
South America,,2021-02-13,1.69
South America,,2021-02-14,1.72
South America,,2021-02-15,1.79
South America,,2021-02-16,1.9
South America,,2021-02-17,1.95
South America,,2021-02-18,2.03
South America,,2021-02-19,2.11
South America,,2021-02-20,2.15
South America,,2021-02-21,2.17
South America,,2021-02-22,2.21
South America,,2021-02-23,2.28
South America,,2021-02-24,2.34
South America,,2021-02-25,2.39
South America,,2021-02-26,2.46
South America,,2021-02-27,2.5
South America,,2021-02-28,2.53
South America,,2021-03-01,2.58
South America,,2021-03-02,2.71
South America,,2021-03-03,2.83
South America,,2021-03-04,2.96
South America,,2021-03-05,3.09
South America,,2021-03-06,3.11
South America,,2021-03-07,3.14
South America,,2021-03-08,3.19
South America,,2021-03-09,3.26
South America,,2021-03-10,3.36
South America,,2021-03-11,3.51
South America,,2021-03-12,3.65
South America,,2021-03-13,3.91
South America,,2021-03-14,3.95
South America,,2021-03-15,4.1
South America,,2021-03-16,4.18
South America,,2021-03-17,4.38
South America,,2021-03-18,4.53
South America,,2021-03-19,4.68
South America,,2021-03-20,4.75
South America,,2021-03-21,4.79
South America,,2021-03-22,4.95
South America,,2021-03-23,5.25
South America,,2021-03-24,5.47
South America,,2021-03-25,5.66
South America,,2021-03-26,5.86
South America,,2021-03-27,6.01
South America,,2021-03-28,6.08
South America,,2021-03-29,6.24
South America,,2021-03-30,6.36
South America,,2021-03-31,6.65
South America,,2021-04-01,6.73
South America,,2021-04-02,7.05
South America,,2021-04-03,7.14
South America,,2021-04-04,7.18
South America,,2021-04-05,7.38
South America,,2021-04-06,7.6
South America,,2021-04-07,7.94
South America,,2021-04-08,8.14
South America,,2021-04-09,8.33
South America,,2021-04-10,8.53
South Korea,KOR,2021-02-25,0
South Korea,KOR,2021-02-26,0.04
South Korea,KOR,2021-02-27,0.04
South Korea,KOR,2021-02-28,0.04
South Korea,KOR,2021-03-02,0.17
South Korea,KOR,2021-03-03,0.3
South Korea,KOR,2021-03-04,0.44
South Korea,KOR,2021-03-05,0.58
South Korea,KOR,2021-03-06,0.61
South Korea,KOR,2021-03-07,0.62
South Korea,KOR,2021-03-08,0.75
South Korea,KOR,2021-03-09,0.87
South Korea,KOR,2021-03-10,0.98
South Korea,KOR,2021-03-11,1.07
South Korea,KOR,2021-03-12,1.14
South Korea,KOR,2021-03-13,1.15
South Korea,KOR,2021-03-14,1.15
South Korea,KOR,2021-03-15,1.17
South Korea,KOR,2021-03-16,1.21
South Korea,KOR,2021-03-17,1.25
South Korea,KOR,2021-03-18,1.29
South Korea,KOR,2021-03-19,1.32
South Korea,KOR,2021-03-20,1.32
South Korea,KOR,2021-03-21,1.32
South Korea,KOR,2021-03-22,1.33
South Korea,KOR,2021-03-23,1.37
South Korea,KOR,2021-03-24,1.43
South Korea,KOR,2021-03-25,1.5
South Korea,KOR,2021-03-26,1.55
South Korea,KOR,2021-03-27,1.55
South Korea,KOR,2021-03-28,1.55
South Korea,KOR,2021-03-29,1.6
South Korea,KOR,2021-03-30,1.66
South Korea,KOR,2021-03-31,1.71
South Korea,KOR,2021-04-01,1.78
South Korea,KOR,2021-04-02,1.86
South Korea,KOR,2021-04-03,1.88
South Korea,KOR,2021-04-04,1.88
South Korea,KOR,2021-04-05,1.95
South Korea,KOR,2021-04-06,2.03
South Korea,KOR,2021-04-07,2.1
South Korea,KOR,2021-04-08,2.17
South Korea,KOR,2021-04-09,2.24
South Korea,KOR,2021-04-10,2.26
Spain,ESP,2021-01-04,0.18
Spain,ESP,2021-01-05,0.3
Spain,ESP,2021-01-07,0.44
Spain,ESP,2021-01-08,0.59
Spain,ESP,2021-01-11,0.87
Spain,ESP,2021-01-12,1.04
Spain,ESP,2021-01-13,1.24
Spain,ESP,2021-01-14,1.45
Spain,ESP,2021-01-15,1.64
Spain,ESP,2021-01-18,1.92
Spain,ESP,2021-01-19,2.05
Spain,ESP,2021-01-20,2.16
Spain,ESP,2021-01-21,2.25
Spain,ESP,2021-01-22,2.35
Spain,ESP,2021-01-24,2.46
