Entity,Code,Day,total_vaccinations
Ghana,GHA,2021-03-10,300000
Ghana,GHA,2021-03-18,420000
Ghana,GHA,2021-03-24,500000
Ghana,GHA,2021-04-07,599128
Ghana,GHA,2021-04-08,647380
Ghana,GHA,2021-04-09,681211
Gibraltar,GIB,2021-01-10,420
Gibraltar,GIB,2021-01-11,1445
Gibraltar,GIB,2021-01-12,2501
Gibraltar,GIB,2021-01-15,5135
Gibraltar,GIB,2021-01-16,5847
Gibraltar,GIB,2021-01-17,5847
Gibraltar,GIB,2021-01-18,6435
Gibraltar,GIB,2021-01-19,7017
Gibraltar,GIB,2021-01-20,7017
Gibraltar,GIB,2021-01-21,7947
Gibraltar,GIB,2021-01-22,8877
Gibraltar,GIB,2021-01-23,9807
Gibraltar,GIB,2021-01-24,10341
Gibraltar,GIB,2021-01-25,10539
Gibraltar,GIB,2021-01-26,11073
Gibraltar,GIB,2021-01-27,11607
Gibraltar,GIB,2021-01-28,12332
Gibraltar,GIB,2021-01-29,12866
Gibraltar,GIB,2021-01-30,12866
Gibraltar,GIB,2021-01-31,13286
Gibraltar,GIB,2021-02-01,14299
Gibraltar,GIB,2021-02-02,15391
Gibraltar,GIB,2021-02-03,16177
Gibraltar,GIB,2021-02-04,17189
Gibraltar,GIB,2021-02-05,18274
Gibraltar,GIB,2021-02-06,19072
Gibraltar,GIB,2021-02-07,19072
Gibraltar,GIB,2021-02-08,20044
Gibraltar,GIB,2021-02-09,21021
Gibraltar,GIB,2021-02-10,21999
Gibraltar,GIB,2021-02-11,23103
Gibraltar,GIB,2021-02-12,24195
Gibraltar,GIB,2021-02-13,25287
Gibraltar,GIB,2021-02-14,25941
Gibraltar,GIB,2021-02-15,26379
Gibraltar,GIB,2021-02-16,27033
Gibraltar,GIB,2021-02-17,27687
Gibraltar,GIB,2021-02-18,28778
Gibraltar,GIB,2021-02-19,29334
Gibraltar,GIB,2021-02-20,29334
Gibraltar,GIB,2021-02-21,30432
Gibraltar,GIB,2021-02-22,31631
Gibraltar,GIB,2021-02-23,32705
Gibraltar,GIB,2021-02-24,33371
Gibraltar,GIB,2021-02-25,34600
Gibraltar,GIB,2021-02-26,35890
Gibraltar,GIB,2021-02-27,36808
Gibraltar,GIB,2021-02-28,36808
Gibraltar,GIB,2021-03-02,38056
Gibraltar,GIB,2021-03-03,39322
Gibraltar,GIB,2021-03-04,40652
Gibraltar,GIB,2021-03-05,41318
Gibraltar,GIB,2021-03-06,42548
Gibraltar,GIB,2021-03-07,43712
Gibraltar,GIB,2021-03-08,43712
Gibraltar,GIB,2021-03-09,44240
Gibraltar,GIB,2021-03-10,44894
Gibraltar,GIB,2021-03-11,44894
Gibraltar,GIB,2021-03-12,45488
Gibraltar,GIB,2021-03-13,46136
Gibraltar,GIB,2021-03-14,46136
Gibraltar,GIB,2021-03-15,47210
Gibraltar,GIB,2021-03-16,48296
Gibraltar,GIB,2021-03-17,49328
Gibraltar,GIB,2021-03-18,49981
Gibraltar,GIB,2021-03-19,51163
Gibraltar,GIB,2021-03-20,52331
Gibraltar,GIB,2021-03-21,53171
Gibraltar,GIB,2021-03-22,53171
Gibraltar,GIB,2021-03-23,53861
Gibraltar,GIB,2021-03-24,54587
Gibraltar,GIB,2021-03-25,55877
Gibraltar,GIB,2021-03-26,56536
Gibraltar,GIB,2021-03-27,57646
Gibraltar,GIB,2021-03-28,58756
Gibraltar,GIB,2021-03-29,59050
Gibraltar,GIB,2021-03-31,59698
Gibraltar,GIB,2021-04-01,60265
Gibraltar,GIB,2021-04-02,60907
Gibraltar,GIB,2021-04-03,62341
Gibraltar,GIB,2021-04-09,63017
Gibraltar,GIB,2021-04-10,63671
Greece,GRC,2020-12-28,447
Greece,GRC,2020-12-29,1077
Greece,GRC,2020-12-30,1722
Greece,GRC,2020-12-31,2339
Greece,GRC,2021-01-01,2603
Greece,GRC,2021-01-02,3149
Greece,GRC,2021-01-03,3869
Greece,GRC,2021-01-04,10327
Greece,GRC,2021-01-05,16631
Greece,GRC,2021-01-06,20616
Greece,GRC,2021-01-07,26445
Greece,GRC,2021-01-08,35272
Greece,GRC,2021-01-09,40427
Greece,GRC,2021-01-10,44645
Greece,GRC,2021-01-11,50045
Greece,GRC,2021-01-12,56475
Greece,GRC,2021-01-13,64932
Greece,GRC,2021-01-14,70960
Greece,GRC,2021-01-15,75412
Greece,GRC,2021-01-16,80391
Greece,GRC,2021-01-18,85898
Greece,GRC,2021-01-19,94454
Greece,GRC,2021-01-20,109831
Greece,GRC,2021-01-21,125928
Greece,GRC,2021-01-22,143877
Greece,GRC,2021-01-23,160101
Greece,GRC,2021-01-25,179951
Greece,GRC,2021-01-26,197755
Greece,GRC,2021-01-27,216040
Greece,GRC,2021-01-28,234285
Greece,GRC,2021-01-29,253363
Greece,GRC,2021-01-30,271287
Greece,GRC,2021-02-01,293817
Greece,GRC,2021-02-02,315628
Greece,GRC,2021-02-03,338122
Greece,GRC,2021-02-04,359723
Greece,GRC,2021-02-05,380136
Greece,GRC,2021-02-06,397857
Greece,GRC,2021-02-08,417565
Greece,GRC,2021-02-09,437872
Greece,GRC,2021-02-10,459535
Greece,GRC,2021-02-11,482416
Greece,GRC,2021-02-12,506038
Greece,GRC,2021-02-13,526369
Greece,GRC,2021-02-15,554745
Greece,GRC,2021-02-16,575766
Greece,GRC,2021-02-17,603667
Greece,GRC,2021-02-18,634037
Greece,GRC,2021-02-19,664347
Greece,GRC,2021-02-20,693436
Greece,GRC,2021-02-21,697245
Greece,GRC,2021-02-22,730410
Greece,GRC,2021-02-23,762624
Greece,GRC,2021-02-24,794347
Greece,GRC,2021-02-25,826370
Greece,GRC,2021-02-26,857306
Greece,GRC,2021-02-27,885821
Greece,GRC,2021-03-01,921189
Greece,GRC,2021-03-02,957139
Greece,GRC,2021-03-03,991409
Greece,GRC,2021-03-04,1024711
Greece,GRC,2021-03-05,1059304
Greece,GRC,2021-03-06,1091749
Greece,GRC,2021-03-08,1126060
Greece,GRC,2021-03-09,1158386
Greece,GRC,2021-03-10,1190723
Greece,GRC,2021-03-11,1222393
Greece,GRC,2021-03-12,1254087
Greece,GRC,2021-03-13,1283472
Greece,GRC,2021-03-15,1285437
Greece,GRC,2021-03-16,1316554
Greece,GRC,2021-03-17,1345735
Greece,GRC,2021-03-18,1375828
Greece,GRC,2021-03-19,1407064
Greece,GRC,2021-03-20,1436491
Greece,GRC,2021-03-22,1469020
Greece,GRC,2021-03-23,1503487
Greece,GRC,2021-03-24,1536957
Greece,GRC,2021-03-25,1537104
Greece,GRC,2021-03-26,1572726
Greece,GRC,2021-03-27,1604238
Greece,GRC,2021-03-29,1635676
Greece,GRC,2021-03-30,1668956
Greece,GRC,2021-03-31,1699807
Greece,GRC,2021-04-01,1739051
Greece,GRC,2021-04-02,1777502
Greece,GRC,2021-04-03,1830362
Greece,GRC,2021-04-05,1886370
Greece,GRC,2021-04-06,1946339
Greece,GRC,2021-04-07,2003644
Greece,GRC,2021-04-08,2058750
Greece,GRC,2021-04-09,2114222
Greece,GRC,2021-04-10,2169353
Greenland,GRL,2021-01-27,2584
Greenland,GRL,2021-03-01,5130
Grenada,GRD,2021-02-11,0
Grenada,GRD,2021-02-16,146
Grenada,GRD,2021-02-26,3000
Grenada,GRD,2021-03-15,8606
Grenada,GRD,2021-03-24,9821
Guatemala,GTM,2021-02-25,0
Guatemala,GTM,2021-02-27,2224
Guatemala,GTM,2021-03-01,2427
Guatemala,GTM,2021-03-11,19947
Guatemala,GTM,2021-03-12,28534
Guatemala,GTM,2021-03-13,30890
Guatemala,GTM,2021-03-14,34217
Guatemala,GTM,2021-03-15,42330
Guatemala,GTM,2021-03-16,48130
Guatemala,GTM,2021-03-17,55060
Guatemala,GTM,2021-03-18,60182
Guatemala,GTM,2021-03-19,66399
Guatemala,GTM,2021-03-20,68852
Guatemala,GTM,2021-03-21,69266
Guatemala,GTM,2021-03-22,72405
Guatemala,GTM,2021-03-23,78350
Guatemala,GTM,2021-03-24,83076
Guatemala,GTM,2021-03-25,88694
Guatemala,GTM,2021-03-26,91918
Guatemala,GTM,2021-03-27,93601
Guatemala,GTM,2021-03-28,94272
Guatemala,GTM,2021-03-29,98920
Guatemala,GTM,2021-03-30,104919
Guatemala,GTM,2021-03-31,108165
Guatemala,GTM,2021-04-01,110438
Guatemala,GTM,2021-04-02,112751
Guatemala,GTM,2021-04-03,114511
Guatemala,GTM,2021-04-04,116221
Guatemala,GTM,2021-04-05,119558
Guatemala,GTM,2021-04-06,123473
Guatemala,GTM,2021-04-07,127945
Guatemala,GTM,2021-04-08,132611
Guatemala,GTM,2021-04-09,137716
Guernsey,GGY,2021-01-24,6673
Guernsey,GGY,2021-02-07,15135
Guernsey,GGY,2021-02-14,19284
Guernsey,GGY,2021-02-23,20047
Guernsey,GGY,2021-03-02,22040
Guernsey,GGY,2021-03-12,29383
Guernsey,GGY,2021-03-29,33400
Guernsey,GGY,2021-04-07,37829
Guinea,GIN,2021-03-19,25263
Guinea,GIN,2021-03-23,34178
Guinea,GIN,2021-03-31,56479
Guinea,GIN,2021-04-04,66439
Guinea,GIN,2021-04-05,67686
Guinea,GIN,2021-04-06,67863
Guinea,GIN,2021-04-08,74760
Guinea,GIN,2021-04-09,76715
Guyana,GUY,2021-02-11,0
Guyana,GUY,2021-02-15,668
Guyana,GUY,2021-02-22,1852
Guyana,GUY,2021-03-19,15524
Guyana,GUY,2021-03-31,32714
Guyana,GUY,2021-04-03,40468
Honduras,HND,2021-02-28,2684
Honduras,HND,2021-03-16,7100
Honduras,HND,2021-03-17,28570
Honduras,HND,2021-03-19,37317
Honduras,HND,2021-03-21,43073
Honduras,HND,2021-04-03,52772
Hong Kong,HKG,2021-02-22,46
Hong Kong,HKG,2021-02-23,578
Hong Kong,HKG,2021-02-24,578
Hong Kong,HKG,2021-02-25,578
Hong Kong,HKG,2021-02-26,6644
Hong Kong,HKG,2021-02-27,13683
Hong Kong,HKG,2021-02-28,20699
Hong Kong,HKG,2021-03-01,27107
Hong Kong,HKG,2021-03-02,40173
Hong Kong,HKG,2021-03-03,51839
Hong Kong,HKG,2021-03-04,62227
Hong Kong,HKG,2021-03-05,72364
Hong Kong,HKG,2021-03-06,84014
Hong Kong,HKG,2021-03-07,93009
Hong Kong,HKG,2021-03-08,103832
Hong Kong,HKG,2021-03-09,113506
Hong Kong,HKG,2021-03-10,130530
Hong Kong,HKG,2021-03-11,145891
Hong Kong,HKG,2021-03-12,162214
Hong Kong,HKG,2021-03-13,177092
Hong Kong,HKG,2021-03-14,190709
Hong Kong,HKG,2021-03-15,206072
Hong Kong,HKG,2021-03-16,229397
Hong Kong,HKG,2021-03-17,253995
Hong Kong,HKG,2021-03-18,276622
Hong Kong,HKG,2021-03-19,304228
Hong Kong,HKG,2021-03-20,330593
Hong Kong,HKG,2021-03-21,354414
Hong Kong,HKG,2021-03-22,379667
Hong Kong,HKG,2021-03-23,403500
Hong Kong,HKG,2021-03-24,413278
Hong Kong,HKG,2021-03-25,421497
Hong Kong,HKG,2021-03-26,435212
Hong Kong,HKG,2021-03-27,449252
Hong Kong,HKG,2021-03-28,462424
Hong Kong,HKG,2021-03-29,475094
Hong Kong,HKG,2021-03-30,490293
Hong Kong,HKG,2021-03-31,505073
Hong Kong,HKG,2021-04-01,520345
Hong Kong,HKG,2021-04-02,531205
Hong Kong,HKG,2021-04-03,543954
Hong Kong,HKG,2021-04-04,556039
Hong Kong,HKG,2021-04-05,577204
Hong Kong,HKG,2021-04-06,615971
Hong Kong,HKG,2021-04-07,659758
Hong Kong,HKG,2021-04-08,700277
Hong Kong,HKG,2021-04-09,745018
Hong Kong,HKG,2021-04-10,791277
Hungary,HUN,2020-12-28,1094
Hungary,HUN,2020-12-29,2461
Hungary,HUN,2020-12-30,3789
Hungary,HUN,2020-12-31,5110
Hungary,HUN,2021-01-03,12000
Hungary,HUN,2021-01-04,15000
Hungary,HUN,2021-01-05,21000
Hungary,HUN,2021-01-06,31500
Hungary,HUN,2021-01-07,42549
Hungary,HUN,2021-01-10,71000
Hungary,HUN,2021-01-11,78579
Hungary,HUN,2021-01-12,86929
Hungary,HUN,2021-01-13,96101
Hungary,HUN,2021-01-14,105728
Hungary,HUN,2021-01-15,112847
Hungary,HUN,2021-01-16,119944
Hungary,HUN,2021-01-17,123188
Hungary,HUN,2021-01-18,131332
Hungary,HUN,2021-01-19,133257
Hungary,HUN,2021-01-20,138584
Hungary,HUN,2021-01-21,144798
Hungary,HUN,2021-01-22,150128
Hungary,HUN,2021-01-23,153392
Hungary,HUN,2021-01-24,156098
Hungary,HUN,2021-01-25,162315
Hungary,HUN,2021-01-26,170476
Hungary,HUN,2021-01-27,187508
Hungary,HUN,2021-01-28,213010
Hungary,HUN,2021-01-29,247889
Hungary,HUN,2021-01-30,278830
Hungary,HUN,2021-01-31,299138
Hungary,HUN,2021-02-01,311662
Hungary,HUN,2021-02-02,322306
Hungary,HUN,2021-02-03,334130
Hungary,HUN,2021-02-04,357303
Hungary,HUN,2021-02-05,381062
Hungary,HUN,2021-02-06,391621
Hungary,HUN,2021-02-07,396634
Hungary,HUN,2021-02-08,401791
Hungary,HUN,2021-02-09,406197
Hungary,HUN,2021-02-10,411992
Hungary,HUN,2021-02-11,431097
Hungary,HUN,2021-02-12,455168
Hungary,HUN,2021-02-13,463383
Hungary,HUN,2021-02-14,465636
Hungary,HUN,2021-02-15,473551
Hungary,HUN,2021-02-16,483751
Hungary,HUN,2021-02-17,506044
Hungary,HUN,2021-02-18,544253
Hungary,HUN,2021-02-19,600048
Hungary,HUN,2021-02-20,636240
Hungary,HUN,2021-02-21,654462
Hungary,HUN,2021-02-22,662816
Hungary,HUN,2021-02-23,679850
Hungary,HUN,2021-02-24,719146
Hungary,HUN,2021-02-25,761905
Hungary,HUN,2021-02-26,808008
Hungary,HUN,2021-02-27,927181
Hungary,HUN,2021-02-28,936938
Hungary,HUN,2021-03-01,974524
Hungary,HUN,2021-03-02,1011405
Hungary,HUN,2021-03-03,1052593
Hungary,HUN,2021-03-04,1142680
Hungary,HUN,2021-03-05,1254377
Hungary,HUN,2021-03-06,1288974
Hungary,HUN,2021-03-07,1310643
Hungary,HUN,2021-03-08,1361530
Hungary,HUN,2021-03-09,1425697
Hungary,HUN,2021-03-10,1476985
Hungary,HUN,2021-03-11,1581521
Hungary,HUN,2021-03-12,1670757
Hungary,HUN,2021-03-13,1711969
Hungary,HUN,2021-03-14,1733557
Hungary,HUN,2021-03-15,1746578
Hungary,HUN,2021-03-16,1804088
Hungary,HUN,2021-03-17,1863621
Hungary,HUN,2021-03-18,1922005
Hungary,HUN,2021-03-19,1985993
Hungary,HUN,2021-03-20,2038133
Hungary,HUN,2021-03-21,2068990
Hungary,HUN,2021-03-22,2118256
Hungary,HUN,2021-03-23,2190630
Hungary,HUN,2021-03-24,2272123
Hungary,HUN,2021-03-25,2398215
Hungary,HUN,2021-03-26,2537934
Hungary,HUN,2021-03-27,2589469
Hungary,HUN,2021-03-28,2609739
Hungary,HUN,2021-03-30,2764216
Hungary,HUN,2021-03-31,2853155
Hungary,HUN,2021-04-01,3019875
Hungary,HUN,2021-04-02,3126733
Hungary,HUN,2021-04-03,3217618
Hungary,HUN,2021-04-04,3275851
Hungary,HUN,2021-04-05,3355199
Hungary,HUN,2021-04-06,3542687
Hungary,HUN,2021-04-07,3686031
Hungary,HUN,2021-04-08,3815241
Hungary,HUN,2021-04-09,3932413
Hungary,HUN,2021-04-10,4033579
Iceland,ISL,2020-12-30,4875
Iceland,ISL,2021-01-20,6205
Iceland,ISL,2021-01-25,15220
Iceland,ISL,2021-01-27,15522
Iceland,ISL,2021-02-03,16951
Iceland,ISL,2021-02-05,17515
Iceland,ISL,2021-02-08,17657
Iceland,ISL,2021-02-12,19624
Iceland,ISL,2021-02-15,19844
Iceland,ISL,2021-02-16,20031
Iceland,ISL,2021-02-17,21569
Iceland,ISL,2021-02-18,24853
Iceland,ISL,2021-02-19,25718
Iceland,ISL,2021-02-22,27762
Iceland,ISL,2021-02-23,27933
Iceland,ISL,2021-02-25,31451
Iceland,ISL,2021-02-26,32157
Iceland,ISL,2021-03-01,33683
Iceland,ISL,2021-03-02,33835
Iceland,ISL,2021-03-04,39196
Iceland,ISL,2021-03-05,39749
Iceland,ISL,2021-03-08,42027
Iceland,ISL,2021-03-11,46052
Iceland,ISL,2021-03-12,46862
Iceland,ISL,2021-03-15,47059
Iceland,ISL,2021-03-17,50297
Iceland,ISL,2021-03-18,51283
Iceland,ISL,2021-03-19,52604
Iceland,ISL,2021-03-22,53019
Iceland,ISL,2021-03-23,54868
Iceland,ISL,2021-03-24,58029
Iceland,ISL,2021-03-25,59903
Iceland,ISL,2021-03-26,60366
Iceland,ISL,2021-03-29,66156
Iceland,ISL,2021-03-31,72987
Iceland,ISL,2021-04-03,74603
Iceland,ISL,2021-04-08,79726
Iceland,ISL,2021-04-09,86368
India,IND,2021-01-15,0
India,IND,2021-01-16,191181
India,IND,2021-01-17,224301
India,IND,2021-01-18,454049
India,IND,2021-01-19,674835
India,IND,2021-01-20,806484
India,IND,2021-01-21,1043534
India,IND,2021-01-22,1390592
India,IND,2021-01-23,1582201
India,IND,2021-01-24,1615504
India,IND,2021-01-25,2023809
India,IND,2021-01-26,2029480
India,IND,2021-01-27,2355979
India,IND,2021-01-28,2928053
India,IND,2021-01-29,3500027
India,IND,2021-01-30,3744334
India,IND,2021-01-31,3758843
India,IND,2021-02-01,3950156
India,IND,2021-02-02,4138918
India,IND,2021-02-03,4449552
India,IND,2021-02-04,4959445
India,IND,2021-02-05,5416849
India,IND,2021-02-06,5775322
India,IND,2021-02-07,5812362
India,IND,2021-02-08,6259008
India,IND,2021-02-09,6611561
India,IND,2021-02-10,7017114
India,IND,2021-02-11,7505010
India,IND,2021-02-12,7967647
India,IND,2021-02-13,8052454
India,IND,2021-02-15,8516771
India,IND,2021-02-16,8857341
India,IND,2021-02-17,9186757
India,IND,2021-02-18,9846523
India,IND,2021-02-19,10449942
India,IND,2021-02-20,10838323
India,IND,2021-02-21,11085173
India,IND,2021-02-22,11424094
India,IND,2021-02-23,11907392
India,IND,2021-02-24,12366633
India,IND,2021-02-25,13067047
India,IND,2021-02-26,13756940
India,IND,2021-02-27,14242547
India,IND,2021-02-28,14301266
India,IND,2021-03-01,14854136
India,IND,2021-03-02,15620749
India,IND,2021-03-03,16616048
India,IND,2021-03-04,18005503
India,IND,2021-03-05,19497704
India,IND,2021-03-06,20922344
India,IND,2021-03-07,20989010
India,IND,2021-03-08,23008733
India,IND,2021-03-09,24367906
India,IND,2021-03-10,25685011
India,IND,2021-03-11,26164920
India,IND,2021-03-12,28218457
India,IND,2021-03-13,29738409
India,IND,2021-03-14,29908038
India,IND,2021-03-15,32947432
India,IND,2021-03-16,35064536
India,IND,2021-03-17,37143255
India,IND,2021-03-18,39339817
India,IND,2021-03-19,42063392
India,IND,2021-03-20,44603841
India,IND,2021-03-21,45065998
India,IND,2021-03-22,48494594
India,IND,2021-03-23,50841286
India,IND,2021-03-24,53145709
India,IND,2021-03-25,55504440
India,IND,2021-03-26,58109773
India,IND,2021-03-27,60269782
India,IND,2021-03-28,60530435
India,IND,2021-03-29,61113354
India,IND,2021-03-30,63054353
India,IND,2021-03-31,65117896
India,IND,2021-04-01,68789138
India,IND,2021-04-02,73054295
India,IND,2021-04-03,75979651
India,IND,2021-04-04,79105163
India,IND,2021-04-05,83110926
India,IND,2021-04-06,87077474
India,IND,2021-04-07,90198673
India,IND,2021-04-08,94334262
India,IND,2021-04-09,98075160
India,IND,2021-04-10,101595147
Indonesia,IDN,2021-01-12,0
Indonesia,IDN,2021-01-22,132000
Indonesia,IDN,2021-01-24,149242
Indonesia,IDN,2021-01-25,161959
Indonesia,IDN,2021-01-26,245685
Indonesia,IDN,2021-01-27,308003
Indonesia,IDN,2021-01-28,373786
Indonesia,IDN,2021-01-29,416299
Indonesia,IDN,2021-01-30,502955
Indonesia,IDN,2021-01-31,515681
Indonesia,IDN,2021-02-01,574938
Indonesia,IDN,2021-02-02,648259
Indonesia,IDN,2021-02-03,717647
Indonesia,IDN,2021-02-04,796819
Indonesia,IDN,2021-02-05,865609
Indonesia,IDN,2021-02-06,914303
Indonesia,IDN,2021-02-07,923449
Indonesia,IDN,2021-02-08,985855
Indonesia,IDN,2021-02-09,1066860
Indonesia,IDN,2021-02-10,1248797
Indonesia,IDN,2021-02-11,1362791
Indonesia,IDN,2021-02-13,1475812
Indonesia,IDN,2021-02-14,1494325
Indonesia,IDN,2021-02-15,1578720
Indonesia,IDN,2021-02-16,1658110
Indonesia,IDN,2021-02-17,1747267
Indonesia,IDN,2021-02-18,1787976
Indonesia,IDN,2021-02-20,1956725
Indonesia,IDN,2021-02-23,2059871
Indonesia,IDN,2021-02-24,2188788
Indonesia,IDN,2021-02-25,2315665
Indonesia,IDN,2021-02-26,2449451
Indonesia,IDN,2021-02-27,2598535
Indonesia,IDN,2021-02-28,2690163
Indonesia,IDN,2021-03-01,2838509
Indonesia,IDN,2021-03-02,3023348
Indonesia,IDN,2021-03-03,3386351
Indonesia,IDN,2021-03-05,3528152
Indonesia,IDN,2021-03-07,4022544
Indonesia,IDN,2021-03-10,4837576
Indonesia,IDN,2021-03-11,4991674
Indonesia,IDN,2021-03-12,5108536
Indonesia,IDN,2021-03-13,5440432
Indonesia,IDN,2021-03-14,5480346
Indonesia,IDN,2021-03-15,5739648
Indonesia,IDN,2021-03-16,6185700
Indonesia,IDN,2021-03-17,6581388
Indonesia,IDN,2021-03-18,6787283
Indonesia,IDN,2021-03-19,7346148
Indonesia,IDN,2021-03-20,7835357
Indonesia,IDN,2021-03-21,7879881
Indonesia,IDN,2021-03-22,8226632
Indonesia,IDN,2021-03-23,9330853
Indonesia,IDN,2021-03-25,9745646
Indonesia,IDN,2021-03-26,10412824
Indonesia,IDN,2021-03-27,10425690
Indonesia,IDN,2021-03-28,10766490
Indonesia,IDN,2021-03-31,11674871
Indonesia,IDN,2021-04-01,12226028
Indonesia,IDN,2021-04-02,12292491
Indonesia,IDN,2021-04-04,12649124
Indonesia,IDN,2021-04-06,13452610
Indonesia,IDN,2021-04-08,14071485
Indonesia,IDN,2021-04-10,15081949
Iran,IRN,2021-02-08,0
Iran,IRN,2021-02-09,3000
Iran,IRN,2021-02-17,10000
Iran,IRN,2021-03-19,124193
Iraq,IRQ,2021-03-01,0
Iraq,IRQ,2021-03-29,26727
Iraq,IRQ,2021-04-04,93021
Iraq,IRQ,2021-04-05,103006
Ireland,IRL,2020-12-31,1800
Ireland,IRL,2021-01-04,4000
Ireland,IRL,2021-01-07,15314
Ireland,IRL,2021-01-10,40000
Ireland,IRL,2021-01-13,77303
Ireland,IRL,2021-01-17,94000
Ireland,IRL,2021-01-20,121900
Ireland,IRL,2021-01-24,143000
Ireland,IRL,2021-01-27,161500
Ireland,IRL,2021-01-31,199800
Ireland,IRL,2021-02-05,230766
Ireland,IRL,2021-02-07,240487
Ireland,IRL,2021-02-08,243353
Ireland,IRL,2021-02-09,248284
Ireland,IRL,2021-02-10,256681
Ireland,IRL,2021-02-11,261073
Ireland,IRL,2021-02-12,265237
Ireland,IRL,2021-02-13,268551
Ireland,IRL,2021-02-14,271942
Ireland,IRL,2021-02-15,280581
Ireland,IRL,2021-02-16,293752
Ireland,IRL,2021-02-17,310900
Ireland,IRL,2021-02-18,326475
Ireland,IRL,2021-02-19,340704
Ireland,IRL,2021-02-20,350322
Ireland,IRL,2021-02-21,353971
Ireland,IRL,2021-02-22,359616
Ireland,IRL,2021-02-23,373280
Ireland,IRL,2021-02-24,391355
Ireland,IRL,2021-02-25,409529
Ireland,IRL,2021-02-26,426070
Ireland,IRL,2021-02-27,435895
Ireland,IRL,2021-02-28,439782
Ireland,IRL,2021-03-01,446474
Ireland,IRL,2021-03-02,460637
Ireland,IRL,2021-03-04,493873
Ireland,IRL,2021-03-05,513322
Ireland,IRL,2021-03-06,523069
Ireland,IRL,2021-03-07,525768
Ireland,IRL,2021-03-08,536617
Ireland,IRL,2021-03-09,553161
Ireland,IRL,2021-03-10,570391
Ireland,IRL,2021-03-11,589512
Ireland,IRL,2021-03-12,606904
Ireland,IRL,2021-03-13,615934
Ireland,IRL,2021-03-14,617050
Ireland,IRL,2021-03-15,620580
Ireland,IRL,2021-03-16,632359
Ireland,IRL,2021-03-17,639586
Ireland,IRL,2021-03-18,654251
Ireland,IRL,2021-03-19,668529
Ireland,IRL,2021-03-20,675946
Ireland,IRL,2021-03-21,680015
Ireland,IRL,2021-03-22,690449
Ireland,IRL,2021-03-23,709348
Ireland,IRL,2021-03-24,732678
Ireland,IRL,2021-03-25,760168
Ireland,IRL,2021-03-26,786569
Ireland,IRL,2021-03-27,802502
Ireland,IRL,2021-03-28,806541
Ireland,IRL,2021-03-29,819676
Ireland,IRL,2021-03-30,840561
Ireland,IRL,2021-03-31,865460
Ireland,IRL,2021-04-01,893375
Ireland,IRL,2021-04-02,923878
Ireland,IRL,2021-04-03,932324
Ireland,IRL,2021-04-05,940883
Ireland,IRL,2021-04-06,961887
Ireland,IRL,2021-04-07,1018264
Isle of Man,IMN,2021-01-21,3558
Isle of Man,IMN,2021-01-22,3648
Isle of Man,IMN,2021-01-25,4209
Isle of Man,IMN,2021-01-26,4886
Isle of Man,IMN,2021-01-27,5587
Isle of Man,IMN,2021-01-28,6281
Isle of Man,IMN,2021-01-29,6859
Isle of Man,IMN,2021-02-02,8302
Isle of Man,IMN,2021-02-03,9563
Isle of Man,IMN,2021-02-04,10213
Isle of Man,IMN,2021-02-05,10224
Isle of Man,IMN,2021-02-06,10852
