Entity,Code,Day,people_fully_vaccinated_per_hundred
Africa,,2021-02-03,0
Africa,,2021-02-04,0
Africa,,2021-02-05,0
Africa,,2021-02-06,0
Africa,,2021-02-08,0
Africa,,2021-02-09,0
Africa,,2021-02-10,0
Africa,,2021-02-11,0
Africa,,2021-02-12,0
Africa,,2021-02-13,0
Africa,,2021-02-15,0
Africa,,2021-02-16,0
Africa,,2021-02-17,0
Africa,,2021-02-18,0
Africa,,2021-02-19,0
Africa,,2021-02-20,0
Africa,,2021-02-21,0
Africa,,2021-02-22,0.01
Africa,,2021-02-23,0.01
Africa,,2021-02-24,0.01
Africa,,2021-02-25,0.01
Africa,,2021-02-26,0.01
Africa,,2021-02-27,0.02
Africa,,2021-02-28,0.02
Africa,,2021-03-01,0.02
Africa,,2021-03-02,0.03
Africa,,2021-03-03,0.03
Africa,,2021-03-04,0.04
Africa,,2021-03-05,0.05
Africa,,2021-03-06,0.05
Africa,,2021-03-07,0.05
Africa,,2021-03-08,0.06
Africa,,2021-03-09,0.06
Africa,,2021-03-10,0.08
Africa,,2021-03-11,0.08
Africa,,2021-03-12,0.1
Africa,,2021-03-13,0.12
Africa,,2021-03-14,0.12
Africa,,2021-03-15,0.14
Africa,,2021-03-16,0.16
Africa,,2021-03-17,0.17
Africa,,2021-03-18,0.17
Africa,,2021-03-19,0.19
Africa,,2021-03-20,0.2
Africa,,2021-03-21,0.2
Africa,,2021-03-22,0.2
Africa,,2021-03-23,0.21
Africa,,2021-03-24,0.23
Africa,,2021-03-25,0.25
Africa,,2021-03-26,0.26
Africa,,2021-03-27,0.27
Africa,,2021-03-28,0.27
Africa,,2021-03-29,0.28
Africa,,2021-03-30,0.29
Africa,,2021-03-31,0.3
Africa,,2021-04-01,0.31
Africa,,2021-04-02,0.31
Africa,,2021-04-03,0.32
Africa,,2021-04-04,0.32
Africa,,2021-04-05,0.32
Africa,,2021-04-06,0.32
Africa,,2021-04-07,0.33
Africa,,2021-04-08,0.33
Africa,,2021-04-09,0.33
Africa,,2021-04-10,0.34
Albania,ALB,2021-02-02,0
Albania,ALB,2021-02-09,0.02
Albania,ALB,2021-02-17,0.02
Albania,ALB,2021-02-18,0.02
Albania,ALB,2021-02-22,0.02
Andorra,AND,2021-03-08,1.52
Andorra,AND,2021-03-10,1.64
Andorra,AND,2021-03-15,1.64
Argentina,ARG,2021-01-20,0.01
Argentina,ARG,2021-01-21,0.04
Argentina,ARG,2021-01-22,0.06
Argentina,ARG,2021-01-23,0.06
Argentina,ARG,2021-01-24,0.07
Argentina,ARG,2021-01-25,0.07
Argentina,ARG,2021-01-26,0.09
Argentina,ARG,2021-01-27,0.1
Argentina,ARG,2021-01-28,0.11
Argentina,ARG,2021-01-29,0.15
Argentina,ARG,2021-01-30,0.19
Argentina,ARG,2021-02-01,0.21
Argentina,ARG,2021-02-03,0.25
Argentina,ARG,2021-02-04,0.32
Argentina,ARG,2021-02-06,0.36
Argentina,ARG,2021-02-07,0.4
Argentina,ARG,2021-02-08,0.42
Argentina,ARG,2021-02-09,0.42
Argentina,ARG,2021-02-10,0.44
Argentina,ARG,2021-02-11,0.47
Argentina,ARG,2021-02-12,0.49
Argentina,ARG,2021-02-13,0.52
Argentina,ARG,2021-02-14,0.53
Argentina,ARG,2021-02-15,0.53
Argentina,ARG,2021-02-16,0.53
Argentina,ARG,2021-02-17,0.53
Argentina,ARG,2021-02-18,0.54
Argentina,ARG,2021-02-19,0.56
Argentina,ARG,2021-02-20,0.58
Argentina,ARG,2021-02-21,0.58
Argentina,ARG,2021-02-22,0.58
Argentina,ARG,2021-02-23,0.59
Argentina,ARG,2021-02-24,0.59
Argentina,ARG,2021-02-25,0.6
Argentina,ARG,2021-02-26,0.63
Argentina,ARG,2021-02-27,0.64
Argentina,ARG,2021-02-28,0.65
Argentina,ARG,2021-03-01,0.65
Argentina,ARG,2021-03-02,0.67
Argentina,ARG,2021-03-03,0.68
Argentina,ARG,2021-03-04,0.69
Argentina,ARG,2021-03-05,0.72
Argentina,ARG,2021-03-07,0.76
Argentina,ARG,2021-03-08,0.76
Argentina,ARG,2021-03-09,0.77
Argentina,ARG,2021-03-10,0.77
Argentina,ARG,2021-03-11,0.78
Argentina,ARG,2021-03-12,0.84
Argentina,ARG,2021-03-13,0.93
Argentina,ARG,2021-03-14,0.99
Argentina,ARG,2021-03-15,1
Argentina,ARG,2021-03-16,1.06
Argentina,ARG,2021-03-17,1.1
Argentina,ARG,2021-03-18,1.14
Argentina,ARG,2021-03-19,1.23
Argentina,ARG,2021-03-20,1.31
Argentina,ARG,2021-03-21,1.34
Argentina,ARG,2021-03-22,1.34
Argentina,ARG,2021-03-23,1.38
Argentina,ARG,2021-03-24,1.4
Argentina,ARG,2021-03-25,1.41
Argentina,ARG,2021-03-26,1.44
Argentina,ARG,2021-03-27,1.46
Argentina,ARG,2021-03-28,1.47
Argentina,ARG,2021-03-29,1.47
Argentina,ARG,2021-03-30,1.48
Argentina,ARG,2021-03-31,1.5
Argentina,ARG,2021-04-01,1.51
Argentina,ARG,2021-04-02,1.51
Argentina,ARG,2021-04-03,1.51
Argentina,ARG,2021-04-04,1.51
Argentina,ARG,2021-04-05,1.51
Argentina,ARG,2021-04-06,1.53
Argentina,ARG,2021-04-07,1.55
Argentina,ARG,2021-04-08,1.56
Argentina,ARG,2021-04-09,1.57
Argentina,ARG,2021-04-10,1.6
Asia,,2021-01-04,0
Asia,,2021-01-05,0
Asia,,2021-01-06,0
Asia,,2021-01-07,0
Asia,,2021-01-08,0
Asia,,2021-01-09,0
Asia,,2021-01-10,0.01
Asia,,2021-01-11,0.01
Asia,,2021-01-12,0.01
Asia,,2021-01-13,0.01
Asia,,2021-01-14,0.01
Asia,,2021-01-15,0.01
Asia,,2021-01-16,0.01
Asia,,2021-01-17,0.01
Asia,,2021-01-18,0.02
Asia,,2021-01-19,0.02
Asia,,2021-01-20,0.02
Asia,,2021-01-21,0.02
Asia,,2021-01-22,0.03
Asia,,2021-01-23,0.03
Asia,,2021-01-24,0.03
Asia,,2021-01-25,0.03
Asia,,2021-01-26,0.04
Asia,,2021-01-27,0.04
Asia,,2021-01-28,0.04
Asia,,2021-01-29,0.04
Asia,,2021-01-30,0.04
Asia,,2021-01-31,0.05
Asia,,2021-02-01,0.05
Asia,,2021-02-02,0.05
Asia,,2021-02-03,0.05
Asia,,2021-02-04,0.05
Asia,,2021-02-05,0.05
Asia,,2021-02-06,0.05
Asia,,2021-02-07,0.05
Asia,,2021-02-08,0.06
Asia,,2021-02-09,0.06
Asia,,2021-02-10,0.06
Asia,,2021-02-11,0.07
Asia,,2021-02-12,0.07
Asia,,2021-02-13,0.08
Asia,,2021-02-14,0.08
Asia,,2021-02-15,0.09
Asia,,2021-02-16,0.1
Asia,,2021-02-17,0.1
Asia,,2021-02-18,0.11
Asia,,2021-02-19,0.12
Asia,,2021-02-20,0.13
Asia,,2021-02-21,0.13
Asia,,2021-02-22,0.14
Asia,,2021-02-23,0.19
Asia,,2021-02-24,0.2
Asia,,2021-02-25,0.21
Asia,,2021-02-26,0.22
Asia,,2021-02-27,0.23
Asia,,2021-02-28,0.24
Asia,,2021-03-01,0.25
Asia,,2021-03-02,0.25
Asia,,2021-03-03,0.26
Asia,,2021-03-04,0.27
Asia,,2021-03-05,0.28
Asia,,2021-03-06,0.29
Asia,,2021-03-07,0.3
Asia,,2021-03-08,0.31
Asia,,2021-03-09,0.32
Asia,,2021-03-10,0.33
Asia,,2021-03-11,0.34
Asia,,2021-03-12,0.35
Asia,,2021-03-13,0.36
Asia,,2021-03-14,0.37
Asia,,2021-03-15,0.39
Asia,,2021-03-16,0.41
Asia,,2021-03-17,0.43
Asia,,2021-03-18,0.45
Asia,,2021-03-19,0.47
Asia,,2021-03-20,0.48
Asia,,2021-03-21,0.48
Asia,,2021-03-22,0.5
Asia,,2021-03-23,0.52
Asia,,2021-03-24,0.54
Asia,,2021-03-25,0.55
Asia,,2021-03-26,0.57
Asia,,2021-03-27,0.57
Asia,,2021-03-28,0.58
Asia,,2021-03-29,0.58
Asia,,2021-03-30,0.59
Asia,,2021-03-31,0.61
Asia,,2021-04-01,0.63
Asia,,2021-04-02,0.65
Asia,,2021-04-03,0.66
Asia,,2021-04-04,0.67
Asia,,2021-04-05,0.68
Asia,,2021-04-06,0.7
Asia,,2021-04-07,0.72
Asia,,2021-04-08,0.74
Asia,,2021-04-09,0.75
Asia,,2021-04-10,0.77
Austria,AUT,2021-01-15,0
Austria,AUT,2021-01-16,0
Austria,AUT,2021-01-17,0
Austria,AUT,2021-01-18,0.01
Austria,AUT,2021-01-19,0.03
Austria,AUT,2021-01-20,0.04
Austria,AUT,2021-01-21,0.05
Austria,AUT,2021-01-22,0.05
Austria,AUT,2021-01-23,0.05
Austria,AUT,2021-01-24,0.05
Austria,AUT,2021-01-25,0.05
Austria,AUT,2021-01-26,0.06
Austria,AUT,2021-01-27,0.07
Austria,AUT,2021-01-28,0.1
Austria,AUT,2021-01-29,0.21
Austria,AUT,2021-01-30,0.23
Austria,AUT,2021-01-31,0.24
Austria,AUT,2021-02-01,0.28
Austria,AUT,2021-02-02,0.43
Austria,AUT,2021-02-03,0.59
Austria,AUT,2021-02-04,0.78
Austria,AUT,2021-02-05,0.97
Austria,AUT,2021-02-06,1.04
Austria,AUT,2021-02-07,1.08
Austria,AUT,2021-02-08,1.17
Austria,AUT,2021-02-09,1.35
Austria,AUT,2021-02-10,1.55
Austria,AUT,2021-02-11,1.76
Austria,AUT,2021-02-12,1.96
Austria,AUT,2021-02-13,2.02
Austria,AUT,2021-02-14,2.03
Austria,AUT,2021-02-15,2.07
Austria,AUT,2021-02-16,2.15
Austria,AUT,2021-02-17,2.26
Austria,AUT,2021-02-18,2.35
Austria,AUT,2021-02-19,2.44
Austria,AUT,2021-02-20,2.46
Austria,AUT,2021-02-21,2.46
Austria,AUT,2021-02-22,2.48
Austria,AUT,2021-02-23,2.53
Austria,AUT,2021-02-24,2.57
Austria,AUT,2021-02-25,2.61
Austria,AUT,2021-02-26,2.66
Austria,AUT,2021-02-27,2.68
Austria,AUT,2021-02-28,2.69
Austria,AUT,2021-03-01,2.7
Austria,AUT,2021-03-02,2.72
Austria,AUT,2021-03-03,2.75
Austria,AUT,2021-03-04,2.78
Austria,AUT,2021-03-05,2.81
Austria,AUT,2021-03-06,2.84
Austria,AUT,2021-03-07,2.85
Austria,AUT,2021-03-08,2.86
Austria,AUT,2021-03-09,2.9
Austria,AUT,2021-03-10,2.95
Austria,AUT,2021-03-11,3.01
Austria,AUT,2021-03-12,3.07
Austria,AUT,2021-03-13,3.13
Austria,AUT,2021-03-14,3.18
Austria,AUT,2021-03-15,3.2
Austria,AUT,2021-03-16,3.27
Austria,AUT,2021-03-17,3.36
Austria,AUT,2021-03-18,3.45
Austria,AUT,2021-03-19,3.54
Austria,AUT,2021-03-20,3.65
Austria,AUT,2021-03-21,3.69
Austria,AUT,2021-03-22,3.72
Austria,AUT,2021-03-23,3.89
Austria,AUT,2021-03-24,4.09
Austria,AUT,2021-03-25,4.26
Austria,AUT,2021-03-26,4.46
Austria,AUT,2021-03-27,4.62
Austria,AUT,2021-03-28,4.68
Austria,AUT,2021-03-29,4.74
Austria,AUT,2021-03-30,4.86
Austria,AUT,2021-03-31,5
Austria,AUT,2021-04-01,5.2
Austria,AUT,2021-04-02,5.41
Austria,AUT,2021-04-03,5.5
Austria,AUT,2021-04-04,5.52
Austria,AUT,2021-04-05,5.58
Austria,AUT,2021-04-06,5.71
Austria,AUT,2021-04-07,5.87
Austria,AUT,2021-04-08,6.13
Austria,AUT,2021-04-09,6.47
Austria,AUT,2021-04-10,6.77
Azerbaijan,AZE,2021-04-01,2.94
Azerbaijan,AZE,2021-04-02,3.15
Azerbaijan,AZE,2021-04-03,3.38
Azerbaijan,AZE,2021-04-04,3.52
Azerbaijan,AZE,2021-04-05,3.52
Azerbaijan,AZE,2021-04-06,3.66
Azerbaijan,AZE,2021-04-07,3.81
Azerbaijan,AZE,2021-04-08,3.92
Azerbaijan,AZE,2021-04-09,4
Azerbaijan,AZE,2021-04-10,4.09
Bahrain,BHR,2021-03-06,11.72
Bahrain,BHR,2021-03-07,11.84
Bahrain,BHR,2021-03-08,11.91
Bahrain,BHR,2021-03-09,11.98
Bahrain,BHR,2021-03-10,12.11
Bahrain,BHR,2021-03-11,12.24
Bahrain,BHR,2021-03-12,12.35
Bahrain,BHR,2021-03-13,12.47
Bahrain,BHR,2021-03-14,12.59
Bahrain,BHR,2021-03-15,12.74
Bahrain,BHR,2021-03-16,12.89
Bahrain,BHR,2021-03-17,13.08
Bahrain,BHR,2021-03-18,13.37
Bahrain,BHR,2021-03-19,13.54
Bahrain,BHR,2021-03-20,13.68
Bahrain,BHR,2021-03-21,13.86
Bahrain,BHR,2021-03-22,14.04
Bahrain,BHR,2021-03-23,14.14
Bahrain,BHR,2021-03-24,14.23
Bahrain,BHR,2021-03-25,14.34
Bahrain,BHR,2021-03-26,14.43
Bahrain,BHR,2021-03-27,14.45
Bahrain,BHR,2021-03-28,14.58
Bahrain,BHR,2021-03-29,14.72
Bahrain,BHR,2021-03-30,14.87
Bahrain,BHR,2021-03-31,15.01
Bahrain,BHR,2021-04-01,15.14
Bahrain,BHR,2021-04-02,15.25
Bahrain,BHR,2021-04-03,15.9
Bahrain,BHR,2021-04-04,16.86
Bahrain,BHR,2021-04-05,17.77
Bahrain,BHR,2021-04-06,18.59
Bahrain,BHR,2021-04-07,19.59
Bahrain,BHR,2021-04-08,20.5
Bahrain,BHR,2021-04-09,21.27
Bahrain,BHR,2021-04-10,22.14
Belarus,BLR,2021-03-12,0.11
Belarus,BLR,2021-03-26,0.28
Belgium,BEL,2021-01-18,0
Belgium,BEL,2021-01-19,0
Belgium,BEL,2021-01-20,0.01
Belgium,BEL,2021-01-21,0.01
Belgium,BEL,2021-01-22,0.01
Belgium,BEL,2021-01-23,0.01
Belgium,BEL,2021-01-24,0.01
Belgium,BEL,2021-01-25,0.01
Belgium,BEL,2021-01-26,0.02
Belgium,BEL,2021-01-27,0.05
Belgium,BEL,2021-01-28,0.11
Belgium,BEL,2021-01-29,0.19
Belgium,BEL,2021-01-30,0.22
Belgium,BEL,2021-01-31,0.22
Belgium,BEL,2021-02-01,0.25
Belgium,BEL,2021-02-02,0.37
Belgium,BEL,2021-02-03,0.55
Belgium,BEL,2021-02-04,0.75
Belgium,BEL,2021-02-05,0.95
Belgium,BEL,2021-02-06,0.99
Belgium,BEL,2021-02-07,1.02
Belgium,BEL,2021-02-08,1.08
Belgium,BEL,2021-02-09,1.25
Belgium,BEL,2021-02-10,1.41
Belgium,BEL,2021-02-11,1.65
Belgium,BEL,2021-02-12,1.89
Belgium,BEL,2021-02-13,1.96
Belgium,BEL,2021-02-14,1.98
Belgium,BEL,2021-02-15,2.08
Belgium,BEL,2021-02-16,2.17
Belgium,BEL,2021-02-17,2.27
Belgium,BEL,2021-02-18,2.42
Belgium,BEL,2021-02-19,2.53
Belgium,BEL,2021-02-20,2.54
Belgium,BEL,2021-02-21,2.55
Belgium,BEL,2021-02-22,2.57
Belgium,BEL,2021-02-23,2.64
Belgium,BEL,2021-02-24,2.7
Belgium,BEL,2021-02-25,2.78
Belgium,BEL,2021-02-26,2.84
Belgium,BEL,2021-02-27,2.84
Belgium,BEL,2021-02-28,2.85
Belgium,BEL,2021-03-01,2.87
Belgium,BEL,2021-03-02,2.93
Belgium,BEL,2021-03-03,2.98
Belgium,BEL,2021-03-04,3.05
Belgium,BEL,2021-03-05,3.1
Belgium,BEL,2021-03-06,3.11
Belgium,BEL,2021-03-07,3.11
Belgium,BEL,2021-03-08,3.13
Belgium,BEL,2021-03-09,3.19
Belgium,BEL,2021-03-10,3.26
Belgium,BEL,2021-03-11,3.35
Belgium,BEL,2021-03-12,3.46
Belgium,BEL,2021-03-13,3.48
Belgium,BEL,2021-03-14,3.49
Belgium,BEL,2021-03-15,3.53
Belgium,BEL,2021-03-16,3.56
Belgium,BEL,2021-03-17,3.63
Belgium,BEL,2021-03-18,3.78
Belgium,BEL,2021-03-19,3.93
Belgium,BEL,2021-03-20,3.95
Belgium,BEL,2021-03-21,3.95
Belgium,BEL,2021-03-22,3.99
Belgium,BEL,2021-03-23,4.04
Belgium,BEL,2021-03-24,4.13
Belgium,BEL,2021-03-25,4.29
Belgium,BEL,2021-03-26,4.45
Belgium,BEL,2021-03-27,4.48
Belgium,BEL,2021-03-28,4.49
Belgium,BEL,2021-03-29,4.53
Belgium,BEL,2021-03-30,4.58
Belgium,BEL,2021-03-31,4.67
Belgium,BEL,2021-04-01,4.87
Belgium,BEL,2021-04-02,5
Belgium,BEL,2021-04-03,5.02
Belgium,BEL,2021-04-04,5.02
Belgium,BEL,2021-04-05,5.03
Belgium,BEL,2021-04-06,5.1
Belgium,BEL,2021-04-07,5.17
Belgium,BEL,2021-04-08,5.26
Belgium,BEL,2021-04-09,5.34
Belgium,BEL,2021-04-10,5.35
Bermuda,BMU,2021-02-06,2.55
Bermuda,BMU,2021-02-09,2.57
Bermuda,BMU,2021-02-22,7.66
Bermuda,BMU,2021-02-27,11.31
Bermuda,BMU,2021-03-03,13.88
Bermuda,BMU,2021-03-10,16.59
Bermuda,BMU,2021-03-15,18.75
Bermuda,BMU,2021-03-22,21.12
Bermuda,BMU,2021-03-27,24.68
Bermuda,BMU,2021-04-04,27.88
Bolivia,BOL,2021-03-02,0.08
Bolivia,BOL,2021-03-03,0.08
Bolivia,BOL,2021-03-04,0.08
Bolivia,BOL,2021-03-05,0.08
Bolivia,BOL,2021-03-06,0.08
Bolivia,BOL,2021-03-07,0.08
Bolivia,BOL,2021-03-08,0.08
Bolivia,BOL,2021-03-09,0.08
Bolivia,BOL,2021-03-10,0.08
Bolivia,BOL,2021-03-11,0.09
Bolivia,BOL,2021-03-12,0.09
Bolivia,BOL,2021-03-13,0.09
Bolivia,BOL,2021-03-14,0.09
Bolivia,BOL,2021-03-15,0.09
Bolivia,BOL,2021-03-16,0.09
Bolivia,BOL,2021-03-17,0.09
Bolivia,BOL,2021-03-18,0.1
Bolivia,BOL,2021-03-19,0.15
Bolivia,BOL,2021-03-20,0.16
Bolivia,BOL,2021-03-21,0.17
Bolivia,BOL,2021-03-22,0.24
Bolivia,BOL,2021-03-23,0.36
Bolivia,BOL,2021-03-24,0.49
Bolivia,BOL,2021-03-25,0.61
Bolivia,BOL,2021-03-26,0.74
Bolivia,BOL,2021-03-27,0.76
Bolivia,BOL,2021-03-28,0.76
Bolivia,BOL,2021-03-29,0.82
Bolivia,BOL,2021-03-30,0.88
Bolivia,BOL,2021-03-31,0.94
Bolivia,BOL,2021-04-01,0.99
Bolivia,BOL,2021-04-02,0.99
Bolivia,BOL,2021-04-03,1
Bolivia,BOL,2021-04-04,1
Bolivia,BOL,2021-04-05,1.06
Bolivia,BOL,2021-04-06,1.1
Bolivia,BOL,2021-04-07,1.14
Bolivia,BOL,2021-04-08,1.17
Bolivia,BOL,2021-04-09,1.21
Brazil,BRA,2021-02-06,0
Brazil,BRA,2021-02-07,0.01
Brazil,BRA,2021-02-08,0.01
Brazil,BRA,2021-02-09,0.02
Brazil,BRA,2021-02-10,0.02
Brazil,BRA,2021-02-11,0.04
Brazil,BRA,2021-02-12,0.05
Brazil,BRA,2021-02-13,0.08
Brazil,BRA,2021-02-14,0.09
Brazil,BRA,2021-02-15,0.1
Brazil,BRA,2021-02-16,0.13
Brazil,BRA,2021-02-17,0.26
Brazil,BRA,2021-02-18,0.34
Brazil,BRA,2021-02-19,0.42
Brazil,BRA,2021-02-20,0.5
Brazil,BRA,2021-02-21,0.53
Brazil,BRA,2021-02-22,0.55
Brazil,BRA,2021-02-23,0.61
Brazil,BRA,2021-02-24,0.68
Brazil,BRA,2021-02-25,0.75
Brazil,BRA,2021-02-26,0.83
Brazil,BRA,2021-02-27,0.89
Brazil,BRA,2021-02-28,0.9
Brazil,BRA,2021-03-01,0.9
Brazil,BRA,2021-03-02,0.96
Brazil,BRA,2021-03-03,1.02
Brazil,BRA,2021-03-04,1.09
Brazil,BRA,2021-03-05,1.16
Brazil,BRA,2021-03-10,1.18
Brazil,BRA,2021-03-11,1.25
Brazil,BRA,2021-03-12,1.31
Brazil,BRA,2021-03-13,1.34
Brazil,BRA,2021-03-14,1.35
Brazil,BRA,2021-03-15,1.4
Brazil,BRA,2021-03-17,1.52
Brazil,BRA,2021-03-18,1.55
Brazil,BRA,2021-03-19,1.58
Brazil,BRA,2021-03-20,1.59
Brazil,BRA,2021-03-21,1.6
Brazil,BRA,2021-03-22,1.65
Brazil,BRA,2021-03-23,1.72
Brazil,BRA,2021-03-24,1.79
Brazil,BRA,2021-03-25,1.84
Brazil,BRA,2021-03-26,1.87
Brazil,BRA,2021-03-27,1.9
Brazil,BRA,2021-03-28,1.9
Brazil,BRA,2021-03-29,1.93
Brazil,BRA,2021-03-30,1.93
Brazil,BRA,2021-03-31,1.99
Brazil,BRA,2021-04-02,2.13
Brazil,BRA,2021-04-03,2.15
Brazil,BRA,2021-04-04,2.16
Brazil,BRA,2021-04-05,2.27
Brazil,BRA,2021-04-06,2.38
Brazil,BRA,2021-04-07,2.51
Brazil,BRA,2021-04-08,2.63
Brazil,BRA,2021-04-09,2.75
Brazil,BRA,2021-04-10,2.84
Bulgaria,BGR,2021-01-18,0.02
Bulgaria,BGR,2021-01-19,0.05
Bulgaria,BGR,2021-01-20,0.06
Bulgaria,BGR,2021-01-21,0.07
Bulgaria,BGR,2021-01-22,0.07
Bulgaria,BGR,2021-01-23,0.07
Bulgaria,BGR,2021-01-24,0.07
Bulgaria,BGR,2021-01-25,0.07
Bulgaria,BGR,2021-01-26,0.08
Bulgaria,BGR,2021-01-27,0.11
Bulgaria,BGR,2021-01-28,0.16
Bulgaria,BGR,2021-01-29,0.19
Bulgaria,BGR,2021-01-30,0.19
Bulgaria,BGR,2021-01-31,0.19
Bulgaria,BGR,2021-02-01,0.2
Bulgaria,BGR,2021-02-02,0.22
Bulgaria,BGR,2021-02-03,0.24
Bulgaria,BGR,2021-02-04,0.25
Bulgaria,BGR,2021-02-05,0.25
Bulgaria,BGR,2021-02-06,0.25
Bulgaria,BGR,2021-02-07,0.25
Bulgaria,BGR,2021-02-08,0.25
Bulgaria,BGR,2021-02-09,0.26
Bulgaria,BGR,2021-02-10,0.27
Bulgaria,BGR,2021-02-11,0.28
Bulgaria,BGR,2021-02-12,0.3
Bulgaria,BGR,2021-02-13,0.3
Bulgaria,BGR,2021-02-14,0.3
Bulgaria,BGR,2021-02-15,0.31
Bulgaria,BGR,2021-02-16,0.33
Bulgaria,BGR,2021-02-17,0.35
Bulgaria,BGR,2021-02-18,0.37
Bulgaria,BGR,2021-02-19,0.38
Bulgaria,BGR,2021-02-20,0.39
Bulgaria,BGR,2021-02-21,0.39
Bulgaria,BGR,2021-02-22,0.4
Bulgaria,BGR,2021-02-23,0.43
Bulgaria,BGR,2021-02-24,0.46
Bulgaria,BGR,2021-02-25,0.5
Bulgaria,BGR,2021-02-26,0.54
Bulgaria,BGR,2021-02-27,0.54
Bulgaria,BGR,2021-02-28,0.54
Bulgaria,BGR,2021-03-01,0.56
Bulgaria,BGR,2021-03-02,0.6
Bulgaria,BGR,2021-03-03,0.6
Bulgaria,BGR,2021-03-04,0.67
Bulgaria,BGR,2021-03-05,0.72
Bulgaria,BGR,2021-03-06,0.72
Bulgaria,BGR,2021-03-07,0.72
Bulgaria,BGR,2021-03-08,0.73
Bulgaria,BGR,2021-03-09,0.74
Bulgaria,BGR,2021-03-10,0.76
Bulgaria,BGR,2021-03-11,0.78
Bulgaria,BGR,2021-03-12,0.83
Bulgaria,BGR,2021-03-13,0.83
Bulgaria,BGR,2021-03-14,0.84
Bulgaria,BGR,2021-03-15,0.86
Bulgaria,BGR,2021-03-16,0.89
Bulgaria,BGR,2021-03-17,0.92
Bulgaria,BGR,2021-03-18,0.96
Bulgaria,BGR,2021-03-19,1
Bulgaria,BGR,2021-03-20,1.02
Bulgaria,BGR,2021-03-21,1.03
Bulgaria,BGR,2021-03-22,1.06
Bulgaria,BGR,2021-03-23,1.13
Bulgaria,BGR,2021-03-24,1.15
Bulgaria,BGR,2021-03-25,1.2
Bulgaria,BGR,2021-03-26,1.25
Bulgaria,BGR,2021-03-27,1.26
Bulgaria,BGR,2021-03-28,1.27
Bulgaria,BGR,2021-03-29,1.3
Bulgaria,BGR,2021-03-30,1.34
Bulgaria,BGR,2021-03-31,1.37
Bulgaria,BGR,2021-04-01,1.4
Bulgaria,BGR,2021-04-02,1.44
Bulgaria,BGR,2021-04-03,1.45
Bulgaria,BGR,2021-04-04,1.45
Bulgaria,BGR,2021-04-05,1.47
Bulgaria,BGR,2021-04-06,1.51
Bulgaria,BGR,2021-04-07,1.55
Bulgaria,BGR,2021-04-08,1.58
Bulgaria,BGR,2021-04-09,1.62
Bulgaria,BGR,2021-04-10,1.63
Cambodia,KHM,2021-03-01,0.01
Cambodia,KHM,2021-03-02,0.04
Cambodia,KHM,2021-03-03,0.06
Cambodia,KHM,2021-03-04,0.07
Cambodia,KHM,2021-03-05,0.08
Cambodia,KHM,2021-03-06,0.1
Cambodia,KHM,2021-03-07,0.11
Cambodia,KHM,2021-03-08,0.14
Cambodia,KHM,2021-03-09,0.2
Cambodia,KHM,2021-03-10,0.24
Cambodia,KHM,2021-03-11,0.28
Cambodia,KHM,2021-03-12,0.31
Cambodia,KHM,2021-03-13,0.34
Cambodia,KHM,2021-03-14,0.34
Cambodia,KHM,2021-03-15,0.36
Cambodia,KHM,2021-03-16,0.45
Cambodia,KHM,2021-03-17,0.56
Cambodia,KHM,2021-03-18,0.67
Cambodia,KHM,2021-03-19,0.74
Cambodia,KHM,2021-03-20,0.8
Cambodia,KHM,2021-03-21,0.84
Cambodia,KHM,2021-03-22,0.88
Cambodia,KHM,2021-03-23,0.93
Cambodia,KHM,2021-03-24,0.98
Cambodia,KHM,2021-03-25,1.06
Cambodia,KHM,2021-03-26,1.14
Cambodia,KHM,2021-03-27,1.23
Cambodia,KHM,2021-03-28,1.27
Cambodia,KHM,2021-03-29,1.32
Cambodia,KHM,2021-03-30,1.36
Cambodia,KHM,2021-03-31,1.43
Cambodia,KHM,2021-04-01,1.45
Cambodia,KHM,2021-04-02,1.47
Cambodia,KHM,2021-04-03,1.48
Cambodia,KHM,2021-04-04,1.49
Cambodia,KHM,2021-04-05,1.5
Cambodia,KHM,2021-04-06,1.51
Cambodia,KHM,2021-04-07,1.53
Cambodia,KHM,2021-04-08,1.54
Cambodia,KHM,2021-04-09,1.56
Cambodia,KHM,2021-04-10,1.59
Canada,CAN,2021-01-07,0.01
Canada,CAN,2021-01-08,0.01
Canada,CAN,2021-01-09,0.02
Canada,CAN,2021-01-10,0.02
Canada,CAN,2021-01-11,0.02
Canada,CAN,2021-01-12,0.02
Canada,CAN,2021-01-13,0.04
Canada,CAN,2021-01-14,0.06
Canada,CAN,2021-01-15,0.07
Canada,CAN,2021-01-16,0.08
Canada,CAN,2021-01-17,0.08
Canada,CAN,2021-01-18,0.08
Canada,CAN,2021-01-19,0.1
Canada,CAN,2021-01-20,0.14
Canada,CAN,2021-01-21,0.17
Canada,CAN,2021-01-22,0.2
Canada,CAN,2021-01-23,0.22
Canada,CAN,2021-01-24,0.23
Canada,CAN,2021-01-25,0.27
Canada,CAN,2021-01-26,0.3
Canada,CAN,2021-01-27,0.22
Canada,CAN,2021-01-28,0.24
Canada,CAN,2021-01-29,0.27
Canada,CAN,2021-01-30,0.29
Canada,CAN,2021-01-31,0.3
Canada,CAN,2021-02-01,0.31
Canada,CAN,2021-02-02,0.32
Canada,CAN,2021-02-03,0.34
Canada,CAN,2021-02-04,0.38
