Entity,Code,Day,people_fully_vaccinated
Sweden,SWE,2021-02-14,157197
Sweden,SWE,2021-02-21,239608
Sweden,SWE,2021-02-28,290628
Sweden,SWE,2021-03-07,327883
Sweden,SWE,2021-03-14,367306
Sweden,SWE,2021-03-21,421783
Sweden,SWE,2021-03-28,487544
Sweden,SWE,2021-04-01,499251
Sweden,SWE,2021-04-06,540288
Sweden,SWE,2021-04-07,540929
Sweden,SWE,2021-04-08,549052
Sweden,SWE,2021-04-09,568944
Switzerland,CHE,2021-02-14,102243
Switzerland,CHE,2021-02-15,108324
Switzerland,CHE,2021-02-16,115355
Switzerland,CHE,2021-02-17,137585
Switzerland,CHE,2021-02-18,145914
Switzerland,CHE,2021-02-19,153613
Switzerland,CHE,2021-02-20,155646
Switzerland,CHE,2021-02-21,173414
Switzerland,CHE,2021-02-22,180165
Switzerland,CHE,2021-02-23,188161
Switzerland,CHE,2021-02-24,221197
Switzerland,CHE,2021-02-25,229662
Switzerland,CHE,2021-02-26,237053
Switzerland,CHE,2021-02-27,237963
Switzerland,CHE,2021-02-28,259992
Switzerland,CHE,2021-03-01,265685
Switzerland,CHE,2021-03-02,271558
Switzerland,CHE,2021-03-03,300997
Switzerland,CHE,2021-03-04,307414
Switzerland,CHE,2021-03-05,312333
Switzerland,CHE,2021-03-06,312825
Switzerland,CHE,2021-03-07,333123
Switzerland,CHE,2021-03-08,337866
Switzerland,CHE,2021-03-09,343352
Switzerland,CHE,2021-03-10,370129
Switzerland,CHE,2021-03-11,375795
Switzerland,CHE,2021-03-12,381955
Switzerland,CHE,2021-03-13,382855
Switzerland,CHE,2021-03-14,395694
Switzerland,CHE,2021-03-15,402683
Switzerland,CHE,2021-03-16,410504
Switzerland,CHE,2021-03-17,433342
Switzerland,CHE,2021-03-18,440779
Switzerland,CHE,2021-03-19,447096
Switzerland,CHE,2021-03-20,447335
Switzerland,CHE,2021-03-21,465378
Switzerland,CHE,2021-03-22,472527
Switzerland,CHE,2021-03-23,480051
Switzerland,CHE,2021-03-24,505575
Switzerland,CHE,2021-03-25,512938
Switzerland,CHE,2021-03-26,519447
Switzerland,CHE,2021-03-27,520310
Switzerland,CHE,2021-03-28,534036
Switzerland,CHE,2021-03-29,541671
Switzerland,CHE,2021-03-30,549771
Switzerland,CHE,2021-03-31,574817
Switzerland,CHE,2021-04-01,584210
Switzerland,CHE,2021-04-02,586485
Switzerland,CHE,2021-04-03,587293
Switzerland,CHE,2021-04-04,602117
Switzerland,CHE,2021-04-05,603703
Switzerland,CHE,2021-04-06,613865
Switzerland,CHE,2021-04-07,642362
Thailand,THA,2021-03-24,5862
Thailand,THA,2021-03-30,29064
Thailand,THA,2021-04-02,42216
Thailand,THA,2021-04-05,47031
Thailand,THA,2021-04-06,49635
Thailand,THA,2021-04-07,54944
Thailand,THA,2021-04-08,60463
Thailand,THA,2021-04-09,67079
Thailand,THA,2021-04-10,69439
Tunisia,TUN,2021-04-07,3988
Tunisia,TUN,2021-04-08,4860
Tunisia,TUN,2021-04-09,4979
Turkey,TUR,2021-02-12,336532
Turkey,TUR,2021-02-13,456891
Turkey,TUR,2021-02-14,488937
Turkey,TUR,2021-02-15,573879
Turkey,TUR,2021-02-16,646162
Turkey,TUR,2021-02-17,746170
Turkey,TUR,2021-02-18,867116
Turkey,TUR,2021-02-19,976716
Turkey,TUR,2021-02-20,1030416
Turkey,TUR,2021-02-21,1053837
Turkey,TUR,2021-02-22,1098831
Turkey,TUR,2021-02-23,1182976
Turkey,TUR,2021-02-24,1267285
Turkey,TUR,2021-02-25,1397487
Turkey,TUR,2021-02-26,1553658
Turkey,TUR,2021-02-27,1660133
Turkey,TUR,2021-02-28,1677952
Turkey,TUR,2021-03-01,1799160
Turkey,TUR,2021-03-02,1949918
Turkey,TUR,2021-03-03,2077031
Turkey,TUR,2021-03-04,2206502
Turkey,TUR,2021-03-05,2309952
Turkey,TUR,2021-03-06,2373684
Turkey,TUR,2021-03-07,2392405
Turkey,TUR,2021-03-08,2436957
Turkey,TUR,2021-03-09,2546475
Turkey,TUR,2021-03-10,2614803
Turkey,TUR,2021-03-11,2694656
Turkey,TUR,2021-03-12,2883712
Turkey,TUR,2021-03-13,3035740
Turkey,TUR,2021-03-14,3099300
Turkey,TUR,2021-03-15,3349666
Turkey,TUR,2021-03-16,3747976
Turkey,TUR,2021-03-17,4165023
Turkey,TUR,2021-03-18,4439972
Turkey,TUR,2021-03-19,4836843
Turkey,TUR,2021-03-20,5013676
Turkey,TUR,2021-03-21,5040024
Turkey,TUR,2021-03-22,5220163
Turkey,TUR,2021-03-23,5497482
Turkey,TUR,2021-03-24,5836824
Turkey,TUR,2021-03-25,6064254
Turkey,TUR,2021-03-26,6295693
Turkey,TUR,2021-03-27,6435535
Turkey,TUR,2021-03-29,6578388
Turkey,TUR,2021-03-30,6687094
Turkey,TUR,2021-03-31,6840333
Turkey,TUR,2021-04-01,6942183
Turkey,TUR,2021-04-02,7003424
Turkey,TUR,2021-04-03,7124023
Turkey,TUR,2021-04-04,7136424
Turkey,TUR,2021-04-05,7197068
Turkey,TUR,2021-04-06,7279637
Turkey,TUR,2021-04-07,7345498
Turkey,TUR,2021-04-08,7462746
Turkey,TUR,2021-04-09,7542933
Turkey,TUR,2021-04-10,7579623
Ukraine,UKR,2021-03-17,1
Ukraine,UKR,2021-03-19,1
Ukraine,UKR,2021-03-20,1
Ukraine,UKR,2021-03-21,1
Ukraine,UKR,2021-03-22,1
Ukraine,UKR,2021-03-23,1
Ukraine,UKR,2021-03-25,1
Ukraine,UKR,2021-03-28,1
Ukraine,UKR,2021-03-29,2
Ukraine,UKR,2021-03-30,2
Ukraine,UKR,2021-03-31,2
Ukraine,UKR,2021-04-01,2
Ukraine,UKR,2021-04-02,2
Ukraine,UKR,2021-04-04,2
Ukraine,UKR,2021-04-05,2
Ukraine,UKR,2021-04-06,2
Ukraine,UKR,2021-04-07,2
Ukraine,UKR,2021-04-08,5
Ukraine,UKR,2021-04-09,5
Ukraine,UKR,2021-04-10,5
United Arab Emirates,ARE,2021-01-10,250000
United Arab Emirates,ARE,2021-02-23,2187849
United Kingdom,GBR,2021-01-03,22002
United Kingdom,GBR,2021-01-10,391399
United Kingdom,GBR,2021-01-11,412167
United Kingdom,GBR,2021-01-12,428232
United Kingdom,GBR,2021-01-13,437977
United Kingdom,GBR,2021-01-14,443234
United Kingdom,GBR,2021-01-15,447442
United Kingdom,GBR,2021-01-16,450062
United Kingdom,GBR,2021-01-17,452301
United Kingdom,GBR,2021-01-18,456866
United Kingdom,GBR,2021-01-19,460625
United Kingdom,GBR,2021-01-20,464036
United Kingdom,GBR,2021-01-21,466796
United Kingdom,GBR,2021-01-22,468617
United Kingdom,GBR,2021-01-23,469660
United Kingdom,GBR,2021-01-24,470478
United Kingdom,GBR,2021-01-25,472446
United Kingdom,GBR,2021-01-26,474156
United Kingdom,GBR,2021-01-27,476485
United Kingdom,GBR,2021-01-28,478254
United Kingdom,GBR,2021-01-29,480432
United Kingdom,GBR,2021-01-30,491053
United Kingdom,GBR,2021-01-31,494209
United Kingdom,GBR,2021-02-01,496796
United Kingdom,GBR,2021-02-02,498962
United Kingdom,GBR,2021-02-03,501957
United Kingdom,GBR,2021-02-04,505993
United Kingdom,GBR,2021-02-05,510057
United Kingdom,GBR,2021-02-06,511719
United Kingdom,GBR,2021-02-07,512581
United Kingdom,GBR,2021-02-08,516392
United Kingdom,GBR,2021-02-09,519553
United Kingdom,GBR,2021-02-10,524447
United Kingdom,GBR,2021-02-11,530094
United Kingdom,GBR,2021-02-12,534869
United Kingdom,GBR,2021-02-13,537715
United Kingdom,GBR,2021-02-14,539630
United Kingdom,GBR,2021-02-15,546165
United Kingdom,GBR,2021-02-16,558577
United Kingdom,GBR,2021-02-17,573724
United Kingdom,GBR,2021-02-18,589591
United Kingdom,GBR,2021-02-19,604885
United Kingdom,GBR,2021-02-20,615148
United Kingdom,GBR,2021-02-21,624325
United Kingdom,GBR,2021-02-22,642788
United Kingdom,GBR,2021-02-23,669105
United Kingdom,GBR,2021-02-24,700718
United Kingdom,GBR,2021-02-25,736037
United Kingdom,GBR,2021-02-26,768810
United Kingdom,GBR,2021-02-27,796132
United Kingdom,GBR,2021-02-28,815816
United Kingdom,GBR,2021-03-01,844098
United Kingdom,GBR,2021-03-02,895412
United Kingdom,GBR,2021-03-03,963862
United Kingdom,GBR,2021-03-04,1034068
United Kingdom,GBR,2021-03-05,1090840
United Kingdom,GBR,2021-03-06,1122402
United Kingdom,GBR,2021-03-07,1142643
United Kingdom,GBR,2021-03-08,1181431
United Kingdom,GBR,2021-03-09,1254353
United Kingdom,GBR,2021-03-10,1351515
United Kingdom,GBR,2021-03-11,1445078
United Kingdom,GBR,2021-03-12,1532754
United Kingdom,GBR,2021-03-13,1584909
United Kingdom,GBR,2021-03-14,1610280
United Kingdom,GBR,2021-03-15,1663646
United Kingdom,GBR,2021-03-16,1759445
United Kingdom,GBR,2021-03-17,1879054
United Kingdom,GBR,2021-03-18,2011070
United Kingdom,GBR,2021-03-19,2136795
United Kingdom,GBR,2021-03-20,2228772
United Kingdom,GBR,2021-03-21,2281384
United Kingdom,GBR,2021-03-22,2363684
United Kingdom,GBR,2021-03-23,2532839
United Kingdom,GBR,2021-03-24,2775481
United Kingdom,GBR,2021-03-25,3009863
United Kingdom,GBR,2021-03-26,3293517
United Kingdom,GBR,2021-03-27,3532378
United Kingdom,GBR,2021-03-28,3679972
United Kingdom,GBR,2021-03-29,3848202
United Kingdom,GBR,2021-03-30,4125884
United Kingdom,GBR,2021-03-31,4513458
United Kingdom,GBR,2021-04-01,4958874
United Kingdom,GBR,2021-04-02,5205505
United Kingdom,GBR,2021-04-03,5384418
United Kingdom,GBR,2021-04-04,5432126
United Kingdom,GBR,2021-04-05,5496716
United Kingdom,GBR,2021-04-06,5683509
United Kingdom,GBR,2021-04-07,6091905
United Kingdom,GBR,2021-04-08,6541174
United Kingdom,GBR,2021-04-09,6991310
United States,USA,2021-01-14,1342086
United States,USA,2021-01-15,1610524
United States,USA,2021-01-19,2023124
United States,USA,2021-01-20,2161419
United States,USA,2021-01-21,2394961
United States,USA,2021-01-22,2756953
United States,USA,2021-01-23,3027865
United States,USA,2021-01-24,3216836
United States,USA,2021-01-25,3346390
United States,USA,2021-01-26,3481921
United States,USA,2021-01-27,3801053
United States,USA,2021-01-28,4263056
United States,USA,2021-01-29,4780888
United States,USA,2021-01-30,5259693
United States,USA,2021-01-31,5657142
United States,USA,2021-02-01,5927847
United States,USA,2021-02-02,6064792
United States,USA,2021-02-03,6436931
United States,USA,2021-02-04,6926050
United States,USA,2021-02-05,7503864
United States,USA,2021-02-06,8317180
United States,USA,2021-02-07,9147185
United States,USA,2021-02-08,9518015
United States,USA,2021-02-09,9840429
United States,USA,2021-02-10,10469514
United States,USA,2021-02-11,11188782
United States,USA,2021-02-12,12085830
United States,USA,2021-02-13,13082172
United States,USA,2021-02-14,14077440
United States,USA,2021-02-16,15015434
United States,USA,2021-02-17,15471536
United States,USA,2021-02-18,16162358
United States,USA,2021-02-19,17039118
United States,USA,2021-02-20,17895667
United States,USA,2021-02-21,18865319
United States,USA,2021-02-22,19438495
United States,USA,2021-02-23,19882544
United States,USA,2021-02-24,20607261
United States,USA,2021-02-25,21555117
United States,USA,2021-02-26,22613359
United States,USA,2021-02-27,23698627
United States,USA,2021-02-28,24779920
United States,USA,2021-03-01,25466405
United States,USA,2021-03-02,26162122
United States,USA,2021-03-03,26957804
United States,USA,2021-03-04,27795980
United States,USA,2021-03-05,28701201
United States,USA,2021-03-06,29776160
United States,USA,2021-03-07,30686881
United States,USA,2021-03-08,31493040
United States,USA,2021-03-09,32102061
United States,USA,2021-03-10,32904161
United States,USA,2021-03-11,33863127
United States,USA,2021-03-12,35000159
United States,USA,2021-03-13,36929777
United States,USA,2021-03-14,37459269
United States,USA,2021-03-15,38335432
United States,USA,2021-03-16,39042345
United States,USA,2021-03-17,39989196
United States,USA,2021-03-18,40981464
United States,USA,2021-03-19,41934629
United States,USA,2021-03-20,43036818
United States,USA,2021-03-21,44141228
United States,USA,2021-03-22,44910946
United States,USA,2021-03-23,45533962
United States,USA,2021-03-24,46365515
United States,USA,2021-03-25,47419832
United States,USA,2021-03-26,48695172
United States,USA,2021-03-27,50141769
United States,USA,2021-03-28,51593564
United States,USA,2021-03-29,52614231
United States,USA,2021-03-30,53423486
United States,USA,2021-03-31,54607041
United States,USA,2021-04-01,56089614
United States,USA,2021-04-02,57984785
United States,USA,2021-04-03,59858146
United States,USA,2021-04-04,61416536
United States,USA,2021-04-05,62392065
United States,USA,2021-04-06,63016976
United States,USA,2021-04-07,64422618
United States,USA,2021-04-08,66203123
United States,USA,2021-04-09,68202458
United States,USA,2021-04-10,70692645
Uruguay,URY,2021-03-27,374
Uruguay,URY,2021-03-28,374
Uruguay,URY,2021-03-29,18092
Uruguay,URY,2021-03-30,32336
Uruguay,URY,2021-03-31,50300
Uruguay,URY,2021-04-01,59043
Uruguay,URY,2021-04-02,67883
Uruguay,URY,2021-04-03,67969
Uruguay,URY,2021-04-04,67972
Uruguay,URY,2021-04-05,95797
Uruguay,URY,2021-04-06,117070
Uruguay,URY,2021-04-07,141484
Uruguay,URY,2021-04-08,162749
Uruguay,URY,2021-04-09,189626
Uruguay,URY,2021-04-10,198892
Wales,,2021-01-03,27
Wales,,2021-01-10,79
Wales,,2021-01-11,97
Wales,,2021-01-12,108
Wales,,2021-01-13,121
Wales,,2021-01-14,129
Wales,,2021-01-17,201
Wales,,2021-01-18,265
Wales,,2021-01-19,370
Wales,,2021-01-20,396
Wales,,2021-01-21,415
Wales,,2021-01-22,469
Wales,,2021-01-23,516
Wales,,2021-01-24,543
Wales,,2021-01-25,581
Wales,,2021-01-26,639
Wales,,2021-01-27,674
Wales,,2021-01-28,717
Wales,,2021-01-29,750
Wales,,2021-01-30,786
Wales,,2021-01-31,841
Wales,,2021-02-01,1066
Wales,,2021-02-02,1160
Wales,,2021-02-03,1216
Wales,,2021-02-04,1635
Wales,,2021-02-05,2471
Wales,,2021-02-06,2606
Wales,,2021-02-07,2792
Wales,,2021-02-08,3491
Wales,,2021-02-09,3687
Wales,,2021-02-10,3795
Wales,,2021-02-11,4010
Wales,,2021-02-12,4224
Wales,,2021-02-13,4573
Wales,,2021-02-14,5402
Wales,,2021-02-15,7251
Wales,,2021-02-16,12988
Wales,,2021-02-17,19342
Wales,,2021-02-18,25433
Wales,,2021-02-19,32002
Wales,,2021-02-20,37773
Wales,,2021-02-21,42752
Wales,,2021-02-22,49729
Wales,,2021-02-23,59279
Wales,,2021-02-24,69851
Wales,,2021-02-25,80062
Wales,,2021-02-26,89053
Wales,,2021-02-27,96408
Wales,,2021-02-28,103819
Wales,,2021-03-01,111716
Wales,,2021-03-02,124781
Wales,,2021-03-03,139445
Wales,,2021-03-04,154819
Wales,,2021-03-05,168163
Wales,,2021-03-06,176054
Wales,,2021-03-07,183739
Wales,,2021-03-08,192030
Wales,,2021-03-09,206394
Wales,,2021-03-10,221902
Wales,,2021-03-11,237357
Wales,,2021-03-12,250026
Wales,,2021-03-13,257398
Wales,,2021-03-14,264255
Wales,,2021-03-15,272983
Wales,,2021-03-16,289185
Wales,,2021-03-17,304411
Wales,,2021-03-18,318976
Wales,,2021-03-19,329530
Wales,,2021-03-20,338959
Wales,,2021-03-21,346058
Wales,,2021-03-22,353347
Wales,,2021-03-23,366803
Wales,,2021-03-24,378795
Wales,,2021-03-25,389663
Wales,,2021-03-26,400743
Wales,,2021-03-27,412663
Wales,,2021-03-28,416862
Wales,,2021-03-29,424016
Wales,,2021-03-30,437937
Wales,,2021-03-31,449538
Wales,,2021-04-01,459777
Wales,,2021-04-02,463445
Wales,,2021-04-03,466118
Wales,,2021-04-04,467683
Wales,,2021-04-05,469251
Wales,,2021-04-06,475570
Wales,,2021-04-07,484739
Wales,,2021-04-08,498318
Wales,,2021-04-09,509478
World,OWID_WRL,2020-12-27,137
World,OWID_WRL,2020-12-28,137
World,OWID_WRL,2020-12-29,726
World,OWID_WRL,2020-12-30,730
World,OWID_WRL,2020-12-31,847
World,OWID_WRL,2021-01-01,847
World,OWID_WRL,2021-01-02,1063
World,OWID_WRL,2021-01-03,23065
World,OWID_WRL,2021-01-04,23067
World,OWID_WRL,2021-01-05,23091
World,OWID_WRL,2021-01-06,23092
World,OWID_WRL,2021-01-07,25272
World,OWID_WRL,2021-01-08,27474
World,OWID_WRL,2021-01-09,29372
World,OWID_WRL,2021-01-10,654766
World,OWID_WRL,2021-01-11,694810
World,OWID_WRL,2021-01-12,746716
World,OWID_WRL,2021-01-13,824741
World,OWID_WRL,2021-01-14,2250700
World,OWID_WRL,2021-01-15,2569926
World,OWID_WRL,2021-01-16,2602064
World,OWID_WRL,2021-01-17,2718065
World,OWID_WRL,2021-01-18,2886926
World,OWID_WRL,2021-01-19,3525502
World,OWID_WRL,2021-01-20,3939380
World,OWID_WRL,2021-01-21,4496280
World,OWID_WRL,2021-01-22,5039945
World,OWID_WRL,2021-01-23,5478408
World,OWID_WRL,2021-01-24,5920802
World,OWID_WRL,2021-01-25,6429301
World,OWID_WRL,2021-01-26,6987466
World,OWID_WRL,2021-01-27,7664121
World,OWID_WRL,2021-01-28,8603446
World,OWID_WRL,2021-01-29,9505248
World,OWID_WRL,2021-01-30,10314001
World,OWID_WRL,2021-01-31,11083708
World,OWID_WRL,2021-02-01,11763481
World,OWID_WRL,2021-02-02,12370342
World,OWID_WRL,2021-02-03,13339402
World,OWID_WRL,2021-02-04,14490441
World,OWID_WRL,2021-02-05,15552071
World,OWID_WRL,2021-02-06,16658356
World,OWID_WRL,2021-02-07,17924238
World,OWID_WRL,2021-02-08,18731638
World,OWID_WRL,2021-02-09,19612347
World,OWID_WRL,2021-02-10,22555081
World,OWID_WRL,2021-02-11,23998455
World,OWID_WRL,2021-02-12,25799142
World,OWID_WRL,2021-02-13,27322781
World,OWID_WRL,2021-02-14,28934819
World,OWID_WRL,2021-02-15,29618330
World,OWID_WRL,2021-02-16,31301206
World,OWID_WRL,2021-02-17,32850714
World,OWID_WRL,2021-02-18,34636064
World,OWID_WRL,2021-02-19,36833189
World,OWID_WRL,2021-02-20,38391032
World,OWID_WRL,2021-02-21,39931223
World,OWID_WRL,2021-02-22,41152813
World,OWID_WRL,2021-02-23,44679849
World,OWID_WRL,2021-02-24,46355566
World,OWID_WRL,2021-02-25,48496718
World,OWID_WRL,2021-02-26,50790327
World,OWID_WRL,2021-02-27,52734438
World,OWID_WRL,2021-02-28,54239159
World,OWID_WRL,2021-03-01,55142752
World,OWID_WRL,2021-03-02,56665249
World,OWID_WRL,2021-03-03,58835642
World,OWID_WRL,2021-03-04,61263612
World,OWID_WRL,2021-03-05,63550429
World,OWID_WRL,2021-03-06,65659193
World,OWID_WRL,2021-03-07,67033762
World,OWID_WRL,2021-03-08,68879898
World,OWID_WRL,2021-03-09,70666632
World,OWID_WRL,2021-03-10,73214501
World,OWID_WRL,2021-03-11,75716064
World,OWID_WRL,2021-03-12,78815370
World,OWID_WRL,2021-03-13,82185021
World,OWID_WRL,2021-03-14,83298955
World,OWID_WRL,2021-03-15,86229287
World,OWID_WRL,2021-03-16,88789425
World,OWID_WRL,2021-03-17,92325057
World,OWID_WRL,2021-03-18,95091637
World,OWID_WRL,2021-03-19,98295759
World,OWID_WRL,2021-03-20,100643916
World,OWID_WRL,2021-03-21,102350713
World,OWID_WRL,2021-03-22,104997027
World,OWID_WRL,2021-03-23,107594275
World,OWID_WRL,2021-03-24,110496394
World,OWID_WRL,2021-03-25,113439366
World,OWID_WRL,2021-03-26,116780163
World,OWID_WRL,2021-03-27,119276601
World,OWID_WRL,2021-03-28,121435565
World,OWID_WRL,2021-03-29,125336627
World,OWID_WRL,2021-03-30,127954916
World,OWID_WRL,2021-03-31,131710668
World,OWID_WRL,2021-04-01,135812109
World,OWID_WRL,2021-04-02,139551873
World,OWID_WRL,2021-04-03,142727598
World,OWID_WRL,2021-04-04,145167301
World,OWID_WRL,2021-04-05,147745154
World,OWID_WRL,2021-04-06,151001722
World,OWID_WRL,2021-04-07,155250021
World,OWID_WRL,2021-04-08,159981082
World,OWID_WRL,2021-04-09,164343286
World,OWID_WRL,2021-04-10,168580951
Zimbabwe,ZWE,2021-03-22,280
Zimbabwe,ZWE,2021-03-23,1062
Zimbabwe,ZWE,2021-03-24,2489
Zimbabwe,ZWE,2021-03-25,4095
Zimbabwe,ZWE,2021-03-26,6569
Zimbabwe,ZWE,2021-03-27,7965
Zimbabwe,ZWE,2021-03-28,10628
Zimbabwe,ZWE,2021-03-29,11859
Zimbabwe,ZWE,2021-03-30,12922
Zimbabwe,ZWE,2021-03-31,14885
Zimbabwe,ZWE,2021-04-01,17516
Zimbabwe,ZWE,2021-04-02,20938
Zimbabwe,ZWE,2021-04-03,21327
Zimbabwe,ZWE,2021-04-04,21603
Zimbabwe,ZWE,2021-04-05,22056
Zimbabwe,ZWE,2021-04-06,23500
Zimbabwe,ZWE,2021-04-07,26179
Zimbabwe,ZWE,2021-04-08,27134
Zimbabwe,ZWE,2021-04-09,27968
Zimbabwe,ZWE,2021-04-10,28797
