Entity,Code,Day,people_vaccinated
Greece,GRC,2021-03-12,855151
Greece,GRC,2021-03-13,877402
Greece,GRC,2021-03-15,877644
Greece,GRC,2021-03-16,895920
Greece,GRC,2021-03-17,915641
Greece,GRC,2021-03-18,935269
Greece,GRC,2021-03-19,956745
Greece,GRC,2021-03-20,977045
Greece,GRC,2021-03-22,997959
Greece,GRC,2021-03-23,1018670
Greece,GRC,2021-03-24,1035543
Greece,GRC,2021-03-25,1035659
Greece,GRC,2021-03-26,1046291
Greece,GRC,2021-03-27,1055744
Greece,GRC,2021-03-29,1066873
Greece,GRC,2021-03-30,1080658
Greece,GRC,2021-03-31,1092633
Greece,GRC,2021-04-01,1114363
Greece,GRC,2021-04-02,1135585
Greece,GRC,2021-04-03,1171420
Greece,GRC,2021-04-05,1222682
Greece,GRC,2021-04-06,1269938
Greece,GRC,2021-04-07,1312896
Greece,GRC,2021-04-08,1353956
Greece,GRC,2021-04-09,1394013
Greece,GRC,2021-04-10,1435503
Greenland,GRL,2021-01-27,2584
Greenland,GRL,2021-03-01,3927
Grenada,GRD,2021-02-11,0
Grenada,GRD,2021-02-16,146
Grenada,GRD,2021-02-26,3000
Grenada,GRD,2021-03-15,8606
Grenada,GRD,2021-03-24,9821
Guatemala,GTM,2021-02-25,0
Guatemala,GTM,2021-02-27,2224
Guatemala,GTM,2021-03-01,2427
Guatemala,GTM,2021-03-11,19947
Guatemala,GTM,2021-03-12,28534
Guatemala,GTM,2021-03-13,30890
Guatemala,GTM,2021-03-14,34217
Guatemala,GTM,2021-03-15,42330
Guatemala,GTM,2021-03-16,48130
Guatemala,GTM,2021-03-17,55060
Guatemala,GTM,2021-03-18,60182
Guatemala,GTM,2021-03-19,66399
Guatemala,GTM,2021-03-20,68852
Guatemala,GTM,2021-03-21,69266
Guatemala,GTM,2021-03-22,72405
Guatemala,GTM,2021-03-23,78350
Guatemala,GTM,2021-03-24,83076
Guatemala,GTM,2021-03-25,88694
Guatemala,GTM,2021-03-26,91918
Guatemala,GTM,2021-03-27,93231
Guatemala,GTM,2021-03-28,93902
Guatemala,GTM,2021-03-29,98402
Guatemala,GTM,2021-03-30,103959
Guatemala,GTM,2021-03-31,106973
Guatemala,GTM,2021-04-01,109246
Guatemala,GTM,2021-04-02,111559
Guatemala,GTM,2021-04-03,113319
Guatemala,GTM,2021-04-04,115029
Guatemala,GTM,2021-04-05,118325
Guatemala,GTM,2021-04-06,121848
Guatemala,GTM,2021-04-07,126320
Guatemala,GTM,2021-04-08,130985
Guatemala,GTM,2021-04-09,136077
Guernsey,GGY,2021-01-24,6151
Guernsey,GGY,2021-02-07,12045
Guernsey,GGY,2021-02-14,13950
Guernsey,GGY,2021-03-12,21500
Guernsey,GGY,2021-03-29,25746
Guernsey,GGY,2021-04-07,29575
Guyana,GUY,2021-02-11,0
Guyana,GUY,2021-02-15,668
Guyana,GUY,2021-02-22,1852
Guyana,GUY,2021-03-19,15524
Guyana,GUY,2021-03-31,32714
Guyana,GUY,2021-04-03,40468
Honduras,HND,2021-02-28,2684
Honduras,HND,2021-03-16,7100
Honduras,HND,2021-03-17,28570
Honduras,HND,2021-03-19,37317
Honduras,HND,2021-03-21,43073
Honduras,HND,2021-04-03,52772
Hong Kong,HKG,2021-02-22,46
Hong Kong,HKG,2021-02-23,578
Hong Kong,HKG,2021-02-24,578
Hong Kong,HKG,2021-02-25,578
Hong Kong,HKG,2021-02-26,6644
Hong Kong,HKG,2021-02-27,13683
Hong Kong,HKG,2021-02-28,20699
Hong Kong,HKG,2021-03-01,27107
Hong Kong,HKG,2021-03-02,40173
Hong Kong,HKG,2021-03-03,51837
Hong Kong,HKG,2021-03-04,62225
Hong Kong,HKG,2021-03-05,72362
Hong Kong,HKG,2021-03-06,84011
Hong Kong,HKG,2021-03-07,93005
Hong Kong,HKG,2021-03-08,103828
Hong Kong,HKG,2021-03-09,113501
Hong Kong,HKG,2021-03-10,130524
Hong Kong,HKG,2021-03-11,145885
Hong Kong,HKG,2021-03-12,162208
Hong Kong,HKG,2021-03-13,177085
Hong Kong,HKG,2021-03-14,190702
Hong Kong,HKG,2021-03-15,206065
Hong Kong,HKG,2021-03-16,229390
Hong Kong,HKG,2021-03-17,253988
Hong Kong,HKG,2021-03-18,276615
Hong Kong,HKG,2021-03-19,304221
Hong Kong,HKG,2021-03-20,330586
Hong Kong,HKG,2021-03-21,354407
Hong Kong,HKG,2021-03-22,379617
Hong Kong,HKG,2021-03-23,403056
Hong Kong,HKG,2021-03-24,412802
Hong Kong,HKG,2021-03-25,420993
Hong Kong,HKG,2021-03-26,429512
Hong Kong,HKG,2021-03-27,437245
Hong Kong,HKG,2021-03-28,443880
Hong Kong,HKG,2021-03-29,450498
Hong Kong,HKG,2021-03-30,455907
Hong Kong,HKG,2021-03-31,461040
Hong Kong,HKG,2021-04-01,466262
Hong Kong,HKG,2021-04-02,471407
Hong Kong,HKG,2021-04-03,475032
Hong Kong,HKG,2021-04-04,478862
Hong Kong,HKG,2021-04-05,486962
Hong Kong,HKG,2021-04-06,502681
Hong Kong,HKG,2021-04-07,516014
Hong Kong,HKG,2021-04-08,529474
Hong Kong,HKG,2021-04-09,543629
Hong Kong,HKG,2021-04-10,559825
Hungary,HUN,2021-01-18,129689
Hungary,HUN,2021-01-19,130318
Hungary,HUN,2021-01-20,134554
Hungary,HUN,2021-01-21,138983
Hungary,HUN,2021-01-22,143184
Hungary,HUN,2021-01-23,145257
Hungary,HUN,2021-01-24,146695
Hungary,HUN,2021-01-25,149676
Hungary,HUN,2021-01-26,152704
Hungary,HUN,2021-01-27,161215
Hungary,HUN,2021-01-28,175283
Hungary,HUN,2021-01-29,198283
Hungary,HUN,2021-01-30,222005
Hungary,HUN,2021-01-31,237872
Hungary,HUN,2021-02-01,243136
Hungary,HUN,2021-02-02,247270
Hungary,HUN,2021-02-03,249687
Hungary,HUN,2021-02-04,264530
Hungary,HUN,2021-02-05,279410
Hungary,HUN,2021-02-06,286379
Hungary,HUN,2021-02-07,289042
Hungary,HUN,2021-02-08,291396
Hungary,HUN,2021-02-09,292627
Hungary,HUN,2021-02-10,294624
Hungary,HUN,2021-02-11,310448
Hungary,HUN,2021-02-12,330745
Hungary,HUN,2021-02-13,335188
Hungary,HUN,2021-02-14,336297
Hungary,HUN,2021-02-15,341958
Hungary,HUN,2021-02-16,348927
Hungary,HUN,2021-02-17,365021
Hungary,HUN,2021-02-18,391821
Hungary,HUN,2021-02-19,427309
Hungary,HUN,2021-02-20,445535
Hungary,HUN,2021-02-21,453457
Hungary,HUN,2021-02-22,457096
Hungary,HUN,2021-02-23,471004
Hungary,HUN,2021-02-24,508043
Hungary,HUN,2021-02-25,521283
Hungary,HUN,2021-02-26,563601
Hungary,HUN,2021-02-27,677682
Hungary,HUN,2021-02-28,685247
Hungary,HUN,2021-03-01,721677
Hungary,HUN,2021-03-02,758037
Hungary,HUN,2021-03-03,785440
Hungary,HUN,2021-03-04,862953
Hungary,HUN,2021-03-05,949497
Hungary,HUN,2021-03-06,981401
Hungary,HUN,2021-03-07,1002714
Hungary,HUN,2021-03-08,1047045
Hungary,HUN,2021-03-09,1107791
Hungary,HUN,2021-03-10,1149557
Hungary,HUN,2021-03-11,1229827
Hungary,HUN,2021-03-12,1293414
Hungary,HUN,2021-03-13,1319266
Hungary,HUN,2021-03-14,1334595
Hungary,HUN,2021-03-15,1347073
Hungary,HUN,2021-03-16,1397342
Hungary,HUN,2021-03-17,1441706
Hungary,HUN,2021-03-18,1477554
Hungary,HUN,2021-03-19,1520350
Hungary,HUN,2021-03-20,1563242
Hungary,HUN,2021-03-21,1589601
Hungary,HUN,2021-03-22,1636436
Hungary,HUN,2021-03-23,1696110
Hungary,HUN,2021-03-24,1747519
Hungary,HUN,2021-03-25,1803553
Hungary,HUN,2021-03-26,1870631
Hungary,HUN,2021-03-27,1903498
Hungary,HUN,2021-03-28,1920347
Hungary,HUN,2021-03-30,2011029
Hungary,HUN,2021-03-31,2065948
Hungary,HUN,2021-04-01,2156680
Hungary,HUN,2021-04-02,2235731
Hungary,HUN,2021-04-03,2312501
Hungary,HUN,2021-04-04,2362839
Hungary,HUN,2021-04-05,2432313
Hungary,HUN,2021-04-06,2536751
Hungary,HUN,2021-04-07,2608084
Hungary,HUN,2021-04-08,2689102
Hungary,HUN,2021-04-09,2760938
Hungary,HUN,2021-04-10,2835894
Iceland,ISL,2020-12-30,4875
Iceland,ISL,2021-01-20,5725
Iceland,ISL,2021-01-25,10433
Iceland,ISL,2021-01-27,10702
Iceland,ISL,2021-02-03,12098
Iceland,ISL,2021-02-05,12660
Iceland,ISL,2021-02-08,12801
Iceland,ISL,2021-02-12,14086
Iceland,ISL,2021-02-15,14087
Iceland,ISL,2021-02-16,14087
Iceland,ISL,2021-02-17,14188
Iceland,ISL,2021-02-18,15195
Iceland,ISL,2021-02-19,15644
Iceland,ISL,2021-02-22,17232
Iceland,ISL,2021-02-23,17379
Iceland,ISL,2021-02-25,19075
Iceland,ISL,2021-02-26,19593
Iceland,ISL,2021-03-01,21083
Iceland,ISL,2021-03-02,21191
Iceland,ISL,2021-03-04,26489
Iceland,ISL,2021-03-05,27041
Iceland,ISL,2021-03-08,29317
Iceland,ISL,2021-03-11,33289
Iceland,ISL,2021-03-12,34018
Iceland,ISL,2021-03-15,34171
Iceland,ISL,2021-03-17,36775
Iceland,ISL,2021-03-18,37179
Iceland,ISL,2021-03-19,37865
Iceland,ISL,2021-03-22,37953
Iceland,ISL,2021-03-23,37962
Iceland,ISL,2021-03-24,38142
Iceland,ISL,2021-03-25,39578
Iceland,ISL,2021-03-26,39633
Iceland,ISL,2021-03-29,45422
Iceland,ISL,2021-03-31,49289
Iceland,ISL,2021-04-03,50259
Iceland,ISL,2021-04-08,52634
Iceland,ISL,2021-04-09,58567
India,IND,2021-01-15,0
India,IND,2021-01-16,191181
India,IND,2021-01-17,224301
India,IND,2021-01-18,454049
India,IND,2021-01-19,674835
India,IND,2021-01-20,806484
India,IND,2021-01-21,1043534
India,IND,2021-01-22,1390592
India,IND,2021-01-23,1582201
India,IND,2021-01-24,1615504
India,IND,2021-01-25,2023809
India,IND,2021-01-26,2029480
India,IND,2021-01-27,2355979
India,IND,2021-01-28,2928053
India,IND,2021-01-29,3500027
India,IND,2021-01-30,3744334
India,IND,2021-01-31,3758843
India,IND,2021-02-01,3950156
India,IND,2021-02-02,4138918
India,IND,2021-02-03,4449552
India,IND,2021-02-04,4959445
India,IND,2021-02-05,5416849
India,IND,2021-02-06,5775322
India,IND,2021-02-07,5812362
India,IND,2021-02-08,6259008
India,IND,2021-02-09,6611561
India,IND,2021-02-10,7017114
India,IND,2021-02-11,7505010
India,IND,2021-02-12,7967647
India,IND,2021-02-13,8044786
India,IND,2021-02-15,8418653
India,IND,2021-02-16,8641002
India,IND,2021-02-17,8844641
India,IND,2021-02-18,9381591
India,IND,2021-02-19,9693000
India,IND,2021-02-20,9964383
India,IND,2021-02-21,10124531
India,IND,2021-02-22,10308552
India,IND,2021-02-23,10585757
India,IND,2021-02-24,10884879
India,IND,2021-02-25,11206188
India,IND,2021-02-26,11552857
India,IND,2021-02-27,11788669
India,IND,2021-02-28,11845075
India,IND,2021-03-01,12256337
India,IND,2021-03-02,12906771
India,IND,2021-03-03,13739121
India,IND,2021-03-04,14796835
India,IND,2021-03-05,15996683
India,IND,2021-03-06,17168303
India,IND,2021-03-07,17227903
India,IND,2021-03-08,18943283
India,IND,2021-03-09,20004227
India,IND,2021-03-10,21034481
India,IND,2021-03-11,21435841
India,IND,2021-03-12,23075504
India,IND,2021-03-13,24307635
India,IND,2021-03-14,24452385
India,IND,2021-03-15,27079484
India,IND,2021-03-16,28862037
India,IND,2021-03-17,30600787
India,IND,2021-03-18,32426230
India,IND,2021-03-19,34842030
India,IND,2021-03-20,37125187
India,IND,2021-03-21,37574302
India,IND,2021-03-22,40631153
India,IND,2021-03-23,42731952
India,IND,2021-03-24,44846538
India,IND,2021-03-25,47001472
India,IND,2021-03-26,49426618
India,IND,2021-03-27,51441436
India,IND,2021-03-28,51660234
India,IND,2021-03-29,52211398
India,IND,2021-03-30,53989035
India,IND,2021-03-31,55783201
India,IND,2021-04-01,59148798
India,IND,2021-04-02,63081589
India,IND,2021-04-03,65739470
India,IND,2021-04-04,68678838
India,IND,2021-04-05,72277309
India,IND,2021-04-06,75937015
India,IND,2021-04-07,78763027
India,IND,2021-04-08,82456522
India,IND,2021-04-09,85763852
India,IND,2021-04-10,88885961
Indonesia,IDN,2021-01-12,0
Indonesia,IDN,2021-01-22,132000
Indonesia,IDN,2021-01-24,149242
Indonesia,IDN,2021-01-25,161959
Indonesia,IDN,2021-01-26,245685
Indonesia,IDN,2021-01-27,308003
Indonesia,IDN,2021-01-28,368318
Indonesia,IDN,2021-01-29,405012
Indonesia,IDN,2021-01-30,482145
Indonesia,IDN,2021-01-31,493133
Indonesia,IDN,2021-02-01,539532
Indonesia,IDN,2021-02-02,596260
Indonesia,IDN,2021-02-03,646026
Indonesia,IDN,2021-02-04,700266
Indonesia,IDN,2021-02-05,744884
Indonesia,IDN,2021-02-06,777096
Indonesia,IDN,2021-02-07,784318
Indonesia,IDN,2021-02-08,814585
Indonesia,IDN,2021-02-09,845407
Indonesia,IDN,2021-02-10,969546
Indonesia,IDN,2021-02-11,1017186
Indonesia,IDN,2021-02-13,1060326
Indonesia,IDN,2021-02-14,1068747
Indonesia,IDN,2021-02-15,1096095
Indonesia,IDN,2021-02-16,1120963
Indonesia,IDN,2021-02-17,1149939
Indonesia,IDN,2021-02-18,1164144
Indonesia,IDN,2021-02-20,1224091
Indonesia,IDN,2021-02-23,1269905
Indonesia,IDN,2021-02-24,1363138
Indonesia,IDN,2021-02-25,1461920
Indonesia,IDN,2021-02-26,1583581
Indonesia,IDN,2021-02-27,1616165
Indonesia,IDN,2021-02-28,1691724
Indonesia,IDN,2021-03-01,1776336
Indonesia,IDN,2021-03-02,1968057
Indonesia,IDN,2021-03-03,2286123
Indonesia,IDN,2021-03-05,2413615
Indonesia,IDN,2021-03-07,2888757
Indonesia,IDN,2021-03-10,3574698
Indonesia,IDN,2021-03-11,3696059
Indonesia,IDN,2021-03-12,3769174
Indonesia,IDN,2021-03-13,3985596
Indonesia,IDN,2021-03-14,4020124
Indonesia,IDN,2021-03-15,4166862
Indonesia,IDN,2021-03-16,4468951
Indonesia,IDN,2021-03-17,4705248
Indonesia,IDN,2021-03-18,4838752
Indonesia,IDN,2021-03-19,5124948
Indonesia,IDN,2021-03-20,5533379
Indonesia,IDN,2021-03-21,5567280
Indonesia,IDN,2021-03-22,5732210
Indonesia,IDN,2021-03-23,6389837
Indonesia,IDN,2021-03-25,6730456
Indonesia,IDN,2021-03-26,7179014
Indonesia,IDN,2021-03-27,7190663
Indonesia,IDN,2021-03-28,7435851
Indonesia,IDN,2021-03-31,8010163
Indonesia,IDN,2021-04-01,8371577
Indonesia,IDN,2021-04-02,8424729
Indonesia,IDN,2021-04-04,8634321
Indonesia,IDN,2021-04-06,9021106
Indonesia,IDN,2021-04-08,9374089
Indonesia,IDN,2021-04-10,10002901
Iran,IRN,2021-02-08,0
Iran,IRN,2021-02-09,3000
Iran,IRN,2021-02-17,10000
Iran,IRN,2021-03-19,124193
Iraq,IRQ,2021-03-01,0
Iraq,IRQ,2021-03-29,26727
Iraq,IRQ,2021-04-04,93021
Iraq,IRQ,2021-04-05,103006
Ireland,IRL,2021-01-27,147700
Ireland,IRL,2021-01-31,150500
Ireland,IRL,2021-02-05,151212
Ireland,IRL,2021-02-07,153654
Ireland,IRL,2021-02-08,154900
Ireland,IRL,2021-02-09,158904
Ireland,IRL,2021-02-10,166863
Ireland,IRL,2021-02-11,171239
Ireland,IRL,2021-02-12,175238
Ireland,IRL,2021-02-13,176926
Ireland,IRL,2021-02-14,180192
Ireland,IRL,2021-02-15,182193
Ireland,IRL,2021-02-16,187893
Ireland,IRL,2021-02-17,197609
Ireland,IRL,2021-02-18,205955
Ireland,IRL,2021-02-19,214384
Ireland,IRL,2021-02-20,219899
Ireland,IRL,2021-02-21,222073
Ireland,IRL,2021-02-22,226291
Ireland,IRL,2021-02-23,238841
Ireland,IRL,2021-02-24,254948
Ireland,IRL,2021-02-25,271594
Ireland,IRL,2021-02-26,285780
Ireland,IRL,2021-02-27,294550
Ireland,IRL,2021-02-28,297899
Ireland,IRL,2021-03-01,303550
Ireland,IRL,2021-03-02,316056
Ireland,IRL,2021-03-04,346256
Ireland,IRL,2021-03-05,363601
Ireland,IRL,2021-03-06,373149
Ireland,IRL,2021-03-07,375521
Ireland,IRL,2021-03-08,382528
Ireland,IRL,2021-03-09,396089
Ireland,IRL,2021-03-10,409662
Ireland,IRL,2021-03-11,426819
Ireland,IRL,2021-03-12,443092
Ireland,IRL,2021-03-13,451589
Ireland,IRL,2021-03-14,452554
Ireland,IRL,2021-03-15,455182
Ireland,IRL,2021-03-16,463500
Ireland,IRL,2021-03-17,468328
Ireland,IRL,2021-03-18,478725
Ireland,IRL,2021-03-19,487466
Ireland,IRL,2021-03-20,492106
Ireland,IRL,2021-03-21,495824
Ireland,IRL,2021-03-22,503796
Ireland,IRL,2021-03-23,515800
Ireland,IRL,2021-03-24,529984
Ireland,IRL,2021-03-25,548945
Ireland,IRL,2021-03-26,567023
Ireland,IRL,2021-03-27,577641
Ireland,IRL,2021-03-28,580857
Ireland,IRL,2021-03-29,590688
Ireland,IRL,2021-03-30,603802
Ireland,IRL,2021-03-31,619003
Ireland,IRL,2021-04-01,636963
Ireland,IRL,2021-04-02,655292
Ireland,IRL,2021-04-03,660800
Ireland,IRL,2021-04-05,667182
Ireland,IRL,2021-04-06,679844
Ireland,IRL,2021-04-07,716636
Isle of Man,IMN,2021-01-25,3897
Isle of Man,IMN,2021-01-26,4247
Isle of Man,IMN,2021-01-27,4550
Isle of Man,IMN,2021-01-28,5243
Isle of Man,IMN,2021-01-29,5829
Isle of Man,IMN,2021-02-02,6883
Isle of Man,IMN,2021-02-03,7387
Isle of Man,IMN,2021-02-04,8030
Isle of Man,IMN,2021-02-05,8041
Isle of Man,IMN,2021-02-06,8669
Isle of Man,IMN,2021-02-07,9063
Isle of Man,IMN,2021-02-08,9466
Isle of Man,IMN,2021-02-09,9469
Isle of Man,IMN,2021-02-10,9485
Isle of Man,IMN,2021-02-11,9488
Isle of Man,IMN,2021-02-12,9489
Isle of Man,IMN,2021-02-13,10170
Isle of Man,IMN,2021-02-14,10405
Isle of Man,IMN,2021-02-16,10678
Isle of Man,IMN,2021-02-17,10949
Isle of Man,IMN,2021-02-18,11184
Isle of Man,IMN,2021-02-19,12467
Isle of Man,IMN,2021-02-20,12468
Isle of Man,IMN,2021-02-21,12766
Isle of Man,IMN,2021-02-22,13075
Isle of Man,IMN,2021-02-23,13077
Isle of Man,IMN,2021-02-24,13122
Isle of Man,IMN,2021-02-25,13286
Isle of Man,IMN,2021-02-26,13600
Isle of Man,IMN,2021-02-27,13883
Isle of Man,IMN,2021-02-28,14123
Isle of Man,IMN,2021-03-01,14316
Isle of Man,IMN,2021-03-02,15084
Isle of Man,IMN,2021-03-03,15719
Isle of Man,IMN,2021-03-04,15727
Isle of Man,IMN,2021-03-05,15792
Isle of Man,IMN,2021-03-06,15824
Isle of Man,IMN,2021-03-07,15832
Isle of Man,IMN,2021-03-08,15833
Isle of Man,IMN,2021-03-09,16910
Isle of Man,IMN,2021-03-10,18043
Isle of Man,IMN,2021-03-11,19138
Isle of Man,IMN,2021-03-12,19885
Isle of Man,IMN,2021-03-13,19926
Isle of Man,IMN,2021-03-14,20690
Isle of Man,IMN,2021-03-15,21405
Isle of Man,IMN,2021-03-16,21995
Isle of Man,IMN,2021-03-18,21996
Isle of Man,IMN,2021-03-27,32286
Isle of Man,IMN,2021-03-30,34480
Isle of Man,IMN,2021-03-31,35115
Isle of Man,IMN,2021-04-01,36290
Isle of Man,IMN,2021-04-02,37491
Isle of Man,IMN,2021-04-03,38727
Isle of Man,IMN,2021-04-04,39132
Isle of Man,IMN,2021-04-05,39575
Isle of Man,IMN,2021-04-06,40692
Isle of Man,IMN,2021-04-07,41846
Isle of Man,IMN,2021-04-08,43094
Isle of Man,IMN,2021-04-09,44343
Isle of Man,IMN,2021-04-10,45462
Israel,ISR,2020-12-19,61
Israel,ISR,2020-12-20,7433
Israel,ISR,2020-12-21,32305
Israel,ISR,2020-12-22,76917
Israel,ISR,2020-12-23,139734
Israel,ISR,2020-12-24,213030
Israel,ISR,2020-12-25,251467
Israel,ISR,2020-12-26,284020
Israel,ISR,2020-12-27,388305
Israel,ISR,2020-12-28,523014
Israel,ISR,2020-12-29,678829
Israel,ISR,2020-12-30,831414
Israel,ISR,2020-12-31,989416
Israel,ISR,2021-01-01,1060578
Israel,ISR,2021-01-02,1132133
Israel,ISR,2021-01-03,1281390
Israel,ISR,2021-01-04,1433088
Israel,ISR,2021-01-05,1557787
Israel,ISR,2021-01-06,1660693
Israel,ISR,2021-01-07,1776331
Israel,ISR,2021-01-08,1842537
Israel,ISR,2021-01-09,1886944
Israel,ISR,2021-01-10,1924425
Israel,ISR,2021-01-11,1945406
Israel,ISR,2021-01-12,1969235
Israel,ISR,2021-01-13,2021063
Israel,ISR,2021-01-14,2077277
Israel,ISR,2021-01-15,2107831
Israel,ISR,2021-01-16,2137153
Israel,ISR,2021-01-17,2205364
Israel,ISR,2021-01-18,2274853
Israel,ISR,2021-01-19,2347405
Israel,ISR,2021-01-20,2423910
Israel,ISR,2021-01-21,2493473
Israel,ISR,2021-01-22,2531171
Israel,ISR,2021-01-23,2571001
Israel,ISR,2021-01-24,2639913
Israel,ISR,2021-01-25,2720614
Israel,ISR,2021-01-26,2799080
Israel,ISR,2021-01-27,2876747
Israel,ISR,2021-01-28,2956115
Israel,ISR,2021-01-29,2992621
Israel,ISR,2021-01-30,3026892
Israel,ISR,2021-01-31,3100012
Israel,ISR,2021-02-01,3182208
Israel,ISR,2021-02-02,3252010
Israel,ISR,2021-02-03,3312038
Israel,ISR,2021-02-04,3384383
Israel,ISR,2021-02-05,3418141
Israel,ISR,2021-02-06,3439660
Israel,ISR,2021-02-07,3493567
Israel,ISR,2021-02-08,3552009
Israel,ISR,2021-02-09,3618054
Israel,ISR,2021-02-10,3688313
Israel,ISR,2021-02-11,3769127
Israel,ISR,2021-02-12,3808039
Israel,ISR,2021-02-13,3835406
Israel,ISR,2021-02-14,3910048
Israel,ISR,2021-02-15,3991318
Israel,ISR,2021-02-16,4074591
Israel,ISR,2021-02-17,4136346
Israel,ISR,2021-02-18,4205296
Israel,ISR,2021-02-19,4244839
Israel,ISR,2021-02-20,4276407
Israel,ISR,2021-02-21,4355681
Israel,ISR,2021-02-22,4440525
Israel,ISR,2021-02-23,4517687
Israel,ISR,2021-02-24,4578531
Israel,ISR,2021-02-25,4630008
Israel,ISR,2021-02-26,4655737
Israel,ISR,2021-02-27,4673991
Israel,ISR,2021-02-28,4714288
Israel,ISR,2021-03-01,4759809
Israel,ISR,2021-03-02,4800817
Israel,ISR,2021-03-03,4842823
Israel,ISR,2021-03-04,4882332
Israel,ISR,2021-03-05,4899524
Israel,ISR,2021-03-06,4910216
Israel,ISR,2021-03-07,4941216
Israel,ISR,2021-03-08,4968559
Israel,ISR,2021-03-09,4995186
Israel,ISR,2021-03-10,5018295
Israel,ISR,2021-03-11,5041396
Israel,ISR,2021-03-12,5052505
Israel,ISR,2021-03-13,5060397
Israel,ISR,2021-03-14,5081292
Israel,ISR,2021-03-15,5101248
Israel,ISR,2021-03-16,5119829
Israel,ISR,2021-03-17,5137329
Israel,ISR,2021-03-18,5153257
Israel,ISR,2021-03-19,5160007
Israel,ISR,2021-03-20,5165141
Israel,ISR,2021-03-21,5178106
Israel,ISR,2021-03-22,5191286
Israel,ISR,2021-03-23,5193856
Israel,ISR,2021-03-24,5204529
Israel,ISR,2021-03-25,5214454
Israel,ISR,2021-03-26,5218436
Israel,ISR,2021-03-27,5220143
Israel,ISR,2021-03-28,5222171
Israel,ISR,2021-03-29,5228966
Israel,ISR,2021-03-30,5236760
Israel,ISR,2021-03-31,5244763
Israel,ISR,2021-04-01,5252793
Israel,ISR,2021-04-02,5255548
Israel,ISR,2021-04-03,5256879
Israel,ISR,2021-04-04,5268724
Israel,ISR,2021-04-05,5278534
Israel,ISR,2021-04-06,5287084
Israel,ISR,2021-04-07,5295750
Israel,ISR,2021-04-08,5305096
Israel,ISR,2021-04-09,5308632
Israel,ISR,2021-04-10,5310216
Italy,ITA,2020-12-27,7153
Italy,ITA,2020-12-28,8574
Italy,ITA,2020-12-29,9579
Italy,ITA,2020-12-30,14305
Italy,ITA,2020-12-31,39778
Italy,ITA,2021-01-01,50833
Italy,ITA,2021-01-02,89338
Italy,ITA,2021-01-03,124473
Italy,ITA,2021-01-04,193106
Italy,ITA,2021-01-05,272643
Italy,ITA,2021-01-06,337817
Italy,ITA,2021-01-07,429977
Italy,ITA,2021-01-08,525476
Italy,ITA,2021-01-09,612343
Italy,ITA,2021-01-10,672669
Italy,ITA,2021-01-11,753570
Italy,ITA,2021-01-12,835398
Italy,ITA,2021-01-13,929714
Italy,ITA,2021-01-14,1023017
Italy,ITA,2021-01-15,1112179
Italy,ITA,2021-01-16,1176815
Italy,ITA,2021-01-17,1210650
Italy,ITA,2021-01-18,1249058
Italy,ITA,2021-01-19,1279782
Italy,ITA,2021-01-20,1305472
Italy,ITA,2021-01-21,1321050
Italy,ITA,2021-01-22,1333213
Italy,ITA,2021-01-23,1338881
Italy,ITA,2021-01-24,1341911
Italy,ITA,2021-01-25,1346415
Italy,ITA,2021-01-26,1350453
Italy,ITA,2021-01-27,1356335
Italy,ITA,2021-01-28,1360850
Italy,ITA,2021-01-29,1365393
Italy,ITA,2021-01-30,1369381
Italy,ITA,2021-01-31,1371851
Italy,ITA,2021-02-01,1376183
Italy,ITA,2021-02-02,1382509
Italy,ITA,2021-02-03,1391683
Italy,ITA,2021-02-04,1404962
Italy,ITA,2021-02-05,1422769
Italy,ITA,2021-02-06,1437382
Italy,ITA,2021-02-07,1446541
Italy,ITA,2021-02-08,1473327
Italy,ITA,2021-02-09,1507898
Italy,ITA,2021-02-10,1552820
Italy,ITA,2021-02-11,1608033
Italy,ITA,2021-02-12,1666485
